-3.459999999999999881e-02 1.388999999999999957e-01
2.440000000000000155e-02 1.179000000000000048e-01
-9.220000000000000417e-02 4.909999999999999781e-02
-2.700000000000000143e-03 5.650000000000000161e-02
-4.000000000000000192e-04 4.170000000000000095e-02
-8.160000000000000586e-02 1.359999999999999924e-02
-5.899999999999999689e-02 2.639999999999999986e-02
-5.890000000000000097e-02 2.610000000000000167e-02
-3.440000000000000002e-02 1.390000000000000124e-01
-2.799999999999999972e-03 5.659999999999999754e-02
2.719999999999999848e-02 1.179999999999999938e-01
-2.999999999999999737e-04 4.170000000000000095e-02
-3.786999999999999811e-01 1.345999999999999974e-01
-2.799999999999999972e-03 2.999999999999999737e-04
-3.037000000000000255e-01 4.050000000000000128e-02
