-4.989999999999999991e-02 1.494000000000000050e-01
-5.269999999999999685e-02 1.368999999999999939e-01
-6.600000000000000311e-02 1.540000000000000049e-02
-5.999999999999999474e-04 1.799999999999999951e-03
-2.999999999999999737e-04 3.299999999999999982e-03
-1.323999999999999899e-01 5.999999999999999474e-04
-9.189999999999999558e-02 5.300000000000000024e-03
-9.189999999999999558e-02 5.300000000000000024e-03
-4.979999999999999705e-02 1.494999999999999940e-01
-5.999999999999999474e-04 1.799999999999999951e-03
-5.269999999999999685e-02 1.368999999999999939e-01
-2.999999999999999737e-04 3.200000000000000153e-03
-2.088000000000000134e-01 2.400000000000000050e-02
-3.799999999999999992e-03 1.100000000000000066e-03
-1.996999999999999886e-01 3.670999999999999819e-01
