-1.952092792672274868e+00 -4.560999999999999950e-03 6.350000000000000392e-04 2.926070000000000060e-01 -2.110400000000000123e-02 1.750999999999999952e-03 -1.239600000000000077e-02 -1.505000000000000044e-03 -2.370999999999999844e-03 -1.985709999999999975e-01 1.440255000000000063e+00 2.374120000000000119e-01 1.330000000000000019e-03 -1.329809999999999881e-01 1.053800000000000049e-02 -1.493244999999999933e+00 -2.092799999999999869e-02 -1.178399999999999934e-02 4.184129999999999794e-01 2.603999999999999978e-03 6.881389999999999452e-01 9.999999999999999547e-07 4.978810000000000180e-01 4.859999999999999737e-03 -6.987799999999999567e-02 -8.607740000000000391e-01 5.770000000000000389e-04 -4.003099999999999714e-02 -4.067799999999999749e-01 1.079000000000000098e-03 2.820000000000000241e-04 -1.042799999999999977e-02 -1.612649999999999917e-01 4.409999999999999858e-03 -2.856000000000000032e-03 -4.760000000000000234e-04 9.310000000000000567e-03 6.330999999999999822e-03 1.257479999999999987e-01 4.400589999999999780e-01 1.178999999999999927e-03 8.626300000000000634e-02 1.889999999999999970e-03 1.268000000000000030e-03 -3.280600000000000183e-02 -9.600000000000000243e-04 -3.216600000000000015e-01 1.765999999999999992e-03 -2.020000000000000040e-04 -5.465729999999999755e-01 -3.750000000000000078e-04
-4.560999999999999950e-03 1.740682073277284303e-01 -6.958919999999999551e-01 -7.529999999999999801e-04 -3.249000000000000152e-03 1.096935999999999911e+00 -9.488729999999999665e-01 -6.310919999999999863e-01 -1.103240000000000054e-01 1.518000000000000035e-03 -1.096500000000000079e-02 -2.151999999999999833e-03 -2.222389000000000170e+00 1.988000000000000184e-03 -3.646900000000000142e-02 -9.105000000000000246e-03 -1.069520000000000054e-01 1.613980000000000137e-01 1.698000000000000074e-03 -7.195000000000000007e-03 3.851999999999999955e-03 -7.138200000000000101e-02 7.366000000000000152e-03 4.487920000000000242e-01 -2.031999999999999952e-03 1.686999999999999915e-03 -2.542030000000000123e-01 7.010999999999999871e-03 5.562000000000000104e-03 -3.753440000000000110e-01 -8.275299999999999323e-02 1.700000000000000122e-02 -1.779999999999999898e-04 -4.090000000000000211e-04 2.024549999999999961e-01 -3.074199999999999849e-02 -3.806740000000000124e-01 -1.133679999999999966e-01 4.420000000000000101e-04 -1.019999999999999992e-04 -9.679899999999999616e-02 -2.864999999999999925e-03 -3.965199999999999975e-02 -8.909899999999999765e-02 -1.005000000000000034e-03 6.124199999999999783e-02 4.360000000000000269e-04 -9.559600000000000042e-02 1.663729999999999931e-01 2.449999999999999921e-04 -2.138999999999999929e-02
6.350000000000000392e-04 -6.958919999999999551e-01 -5.040517792672275732e+00 -1.111000000000000008e-03 -2.268299999999999830e-02 -1.283219999999999916e-01 9.019000000000000627e-02 -2.758542999999999967e+00 1.034883999999999915e+00 2.674999999999999861e-03 1.310000000000000129e-04 6.069999999999999875e-03 2.781560000000000143e-01 -8.450000000000000479e-04 -5.917499999999999843e-02 6.809999999999999647e-04 1.207100000000000013e-02 -9.303500000000000658e-02 -5.975000000000000276e-03 2.931219999999999937e-01 2.390999999999999896e-03 -2.789590000000000125e-01 2.575000000000000032e-03 -6.165400000000000047e-02 -1.523999999999999964e-03 1.185000000000000072e-03 4.639150000000000218e-01 -1.237999999999999951e-03 1.979999999999999881e-04 1.593200000000000172e-02 -4.394730000000000025e-01 5.755999999999999832e-03 3.933999999999999997e-03 -9.430000000000000448e-04 -2.529390000000000249e-01 1.180760000000000004e-01 1.264109999999999956e-01 -3.258090000000000153e-01 1.101099999999999995e-02 -3.890000000000000228e-04 2.506900000000000239e-01 -5.990000000000000316e-04 -7.191799999999999582e-02 4.788800000000000001e-02 2.328999999999999907e-03 6.762999999999999914e-03 1.696999999999999941e-03 -3.301999999999999814e-03 -3.016599999999999837e-02 9.169999999999999549e-04 -6.823000000000000072e-03
2.926070000000000060e-01 -7.529999999999999801e-04 -1.111000000000000008e-03 1.150005207327730261e+00 -4.986129999999999729e-01 1.100000000000000039e-04 1.167999999999999984e-03 -2.680000000000000090e-04 -1.389000000000000044e-03 -2.329420000000000102e-01 -2.538739999999999886e-01 1.591700000000000059e-02 5.929999999999999941e-04 -1.936007999999999951e+00 2.689999999999999791e-04 -6.799700000000000188e-02 -1.574599999999999958e-02 -8.082999999999999907e-03 8.886399999999999855e-02 -6.600000000000000506e-05 2.611669999999999825e-01 -1.869999999999999917e-04 5.334889999999999910e-01 1.551999999999999994e-03 5.577469999999999928e-01 3.480369999999999853e-01 -2.906999999999999862e-03 5.063959999999999573e-01 -1.486800000000000066e-01 7.709999999999999840e-04 1.579999999999999916e-04 2.280000000000000126e-04 8.409999999999999507e-04 -8.911399999999999877e-02 5.240000000000000517e-04 -5.899999999999999754e-05 -2.939999999999999905e-04 3.759999999999999779e-04 1.022419999999999995e-01 -4.390950000000000131e-01 1.459999999999999981e-04 4.423099999999999948e-02 -8.949999999999999623e-04 -5.599999999999999916e-05 -1.023069999999999952e-01 -1.140000000000000063e-04 7.972899999999999432e-02 2.190000000000000106e-04 2.020000000000000040e-04 -1.028999999999999967e-03 -2.860000000000000129e-04
-2.110400000000000123e-02 -3.249000000000000152e-03 -2.268299999999999830e-02 -4.986129999999999729e-01 -5.167928792672270788e+00 3.110000000000000243e-04 -3.800000000000000209e-04 -6.599999999999999964e-04 -2.462000000000000213e-03 -2.798620999999999803e+00 -4.314160000000000217e-01 5.245779999999999887e-01 -2.039999999999999984e-04 1.029290000000000066e-01 0.000000000000000000e+00 9.086000000000000326e-03 1.224000000000000045e-03 1.469999999999999953e-04 6.109799999999999953e-02 -1.742000000000000059e-03 2.261799999999999922e-01 -8.370999999999999969e-03 4.874649999999999817e-01 -6.530000000000000431e-04 -4.837230000000000141e-01 5.919410000000000505e-01 6.849999999999999535e-04 -5.472679999999999767e-01 -1.890439999999999898e-01 -9.500000000000000523e-05 3.390000000000000001e-04 -1.402999999999999950e-03 5.600129999999999830e-01 -3.486659999999999759e-01 -3.212000000000000011e-03 3.289999999999999956e-03 2.648999999999999879e-03 -1.002899999999999972e-02 -2.169700000000000101e-02 4.380300000000000166e-02 3.690999999999999837e-03 6.762100000000000055e-02 -8.639999999999999677e-04 3.789999999999999966e-04 6.516000000000000091e-03 3.060000000000000111e-04 -8.573899999999999577e-02 -4.710000000000000102e-04 2.059999999999999928e-04 -1.409050000000000025e-01 3.480000000000000020e-04
1.750999999999999952e-03 1.096935999999999911e+00 -1.283219999999999916e-01 1.100000000000000039e-04 3.110000000000000243e-04 -6.033683792672270840e+00 -3.039817000000000213e+00 -1.023479999999999945e-01 -1.800700000000000078e-01 -1.892000000000000019e-03 1.131799999999999994e-02 7.856000000000000136e-03 4.390689999999999871e-01 -1.049000000000000019e-03 -1.915126000000000106e+00 -7.666000000000000071e-03 -1.544490000000000030e-01 3.708549999999999902e-01 -2.539000000000000024e-03 -4.166099999999999665e-02 -1.286400000000000043e-02 -2.351200000000000165e-02 -4.460999999999999688e-03 7.004510000000000458e-01 4.049999999999999781e-04 -5.760000000000000146e-04 -6.759300000000000030e-02 -5.789999999999999791e-04 -2.475000000000000203e-03 -8.444999999999999729e-02 -2.992099999999999968e-02 -3.960500000000000131e-02 7.919999999999999523e-04 -1.258999999999999920e-03 -3.451429999999999776e-01 -6.834820000000000340e-01 2.178000000000000075e-02 -2.686799999999999952e-02 3.366000000000000068e-03 -7.100000000000000462e-05 -2.679600000000000037e-02 -1.139100000000000008e-02 -6.416999999999999961e-03 -2.664509999999999934e-01 -1.482000000000000027e-03 -4.453900000000000220e-02 2.224999999999999981e-03 -7.357700000000000351e-02 -1.048599999999999949e-01 -4.605999999999999851e-03 2.592300000000000160e-02
-1.239600000000000077e-02 -9.488729999999999665e-01 9.019000000000000627e-02 1.167999999999999984e-03 -3.800000000000000209e-04 -3.039817000000000213e+00 -3.213426792672272825e+00 1.052639999999999965e-01 1.288529999999999953e-01 1.485999999999999908e-03 -7.337999999999999905e-03 -7.304999999999999861e-03 -3.806570000000000231e-01 9.160000000000000390e-04 1.083620000000000000e-01 1.763100000000000084e-02 -9.832309999999999661e-01 1.560804000000000080e+00 2.053999999999999836e-03 6.761499999999999455e-02 1.410999999999999928e-03 7.962999999999999592e-03 1.537499999999999978e-02 -1.049377999999999922e+00 -1.814000000000000074e-03 -5.434999999999999727e-03 9.851100000000000134e-02 -2.102999999999999835e-03 -2.101000000000000003e-03 4.394689999999999985e-01 5.255200000000000149e-02 -1.516230000000000078e-01 9.219999999999999680e-04 -1.330000000000000073e-04 -9.543200000000000294e-02 -4.661420000000000008e-01 -1.309879999999999933e-01 -1.777080000000000048e-01 -2.201999999999999964e-03 -2.880000000000000073e-04 -1.170700000000000039e-02 -1.024000000000000084e-02 3.697999999999999898e-02 -7.328900000000000692e-02 -5.300000000000000024e-03 6.029999999999999770e-03 -2.982999999999999974e-03 2.725069999999999992e-01 1.359899999999999998e-02 -3.824999999999999841e-03 -3.997499999999999665e-02
-1.505000000000000044e-03 -6.310919999999999863e-01 -2.758542999999999967e+00 -2.680000000000000090e-04 -6.599999999999999964e-04 -1.023479999999999945e-01 1.052639999999999965e-01 -5.424751792672275030e+00 1.129505999999999899e+00 -2.172899999999999832e-02 -6.623000000000000415e-03 6.970999999999999766e-03 2.332700000000000051e-02 -1.259999999999999998e-04 3.229300000000000226e-02 4.079999999999999968e-04 -7.218600000000000017e-02 -1.231699999999999982e-02 -1.225799999999999980e-02 1.626849999999999963e-01 2.556000000000000112e-03 1.987750000000000072e-01 3.340000000000000087e-03 -9.628499999999999559e-02 1.608999999999999970e-03 -3.139999999999999996e-03 3.900399999999999978e-01 3.361999999999999971e-03 2.402000000000000055e-03 1.218589999999999951e-01 -1.751301999999999914e+00 -4.917200000000000043e-02 -1.680999999999999986e-03 -2.348999999999999960e-03 -4.655710000000000126e-01 1.960449999999999970e-01 -3.724999999999999839e-02 -1.204920000000000019e-01 2.827000000000000086e-03 -3.469999999999999777e-04 1.182990000000000014e-01 -1.061999999999999923e-02 -3.692790000000000239e-01 4.267800000000000066e-02 7.297999999999999800e-03 2.083899999999999988e-02 6.485999999999999578e-03 -1.900000000000000105e-05 3.912199999999999706e-02 -6.530000000000000431e-04 5.394299999999999790e-02
-2.370999999999999844e-03 -1.103240000000000054e-01 1.034883999999999915e+00 -1.389000000000000044e-03 -2.462000000000000213e-03 -1.800700000000000078e-01 1.288529999999999953e-01 1.129505999999999899e+00 -2.306953792672274517e+00 2.931000000000000012e-03 -3.765000000000000117e-03 4.545999999999999694e-03 -2.457429999999999892e-01 3.600000000000000227e-04 1.376350000000000073e-01 4.146000000000000379e-03 -1.444340000000000068e-01 2.279640000000000000e-01 1.783999999999999996e-03 -6.082870000000000221e-01 -3.253999999999999948e-03 8.124689999999999968e-01 -5.693000000000000144e-03 4.556749999999999967e-01 8.548999999999999308e-03 -1.392000000000000008e-02 -3.538000000000000173e-02 1.622300000000000131e-02 8.949999999999999623e-03 -4.270550000000000179e-01 1.878140000000000087e-01 3.865330000000000155e-01 -1.358299999999999959e-02 -9.735000000000000597e-03 -1.957824000000000009e+00 6.723219999999999752e-01 -5.814700000000000424e-01 9.012059999999999516e-01 9.641999999999999529e-03 -1.247000000000000062e-03 -2.489349999999999896e-01 -1.250000000000000026e-04 7.199400000000000244e-02 -2.351500000000000118e-02 5.132000000000000277e-03 -3.898200000000000276e-02 3.824000000000000142e-03 1.259399999999999929e-02 5.311599999999999655e-02 -3.919999999999999873e-04 2.184200000000000030e-01
-1.985709999999999975e-01 1.518000000000000035e-03 2.674999999999999861e-03 -2.329420000000000102e-01 -2.798620999999999803e+00 -1.892000000000000019e-03 1.485999999999999908e-03 -2.172899999999999832e-02 2.931000000000000012e-03 -4.995164792672269982e+00 -5.380749999999999700e-01 6.130139999999999478e-01 5.330000000000000536e-04 2.668399999999999939e-02 5.599999999999999916e-05 -4.614599999999999952e-02 -6.669999999999999497e-04 -1.067999999999999939e-03 1.502189999999999914e-01 -5.806999999999999662e-03 2.831499999999999989e-02 -1.202100000000000043e-02 8.504599999999999660e-02 -1.601999999999999908e-03 -5.109029999999999960e-01 3.723150000000000071e-01 6.375999999999999723e-03 -3.565099999999999936e-01 -4.144470000000000098e-01 2.373000000000000109e-03 1.830000000000000029e-04 1.541000000000000052e-03 8.536099999999999799e-01 -1.454385999999999957e+00 1.144000000000000052e-03 1.500999999999999947e-03 8.949999999999999623e-04 -4.916000000000000231e-03 -4.248870000000000147e-01 2.641299999999999898e-02 2.066000000000000128e-03 5.955400000000000277e-02 -1.459000000000000010e-03 1.789999999999999870e-04 -1.873999999999999971e-02 2.190000000000000106e-04 -1.011559999999999959e-01 -6.279999999999999775e-04 2.480000000000000108e-04 -3.652580000000000271e-01 8.559999999999999901e-04
