-5.759999999999999842e-02 2.170000000000000054e-02
-1.123999999999999999e-01 1.510000000000000057e-02
-2.071000000000000063e-01 1.799999999999999951e-03
-5.899999999999999863e-03 2.000000000000000096e-04
-1.559999999999999928e-02 2.000000000000000096e-04
-1.351999999999999869e-01 2.170000000000000054e-02
-7.589999999999999525e-02 4.023999999999999799e-01
-7.589999999999999525e-02 4.022999999999999909e-01
-5.759999999999999842e-02 2.170000000000000054e-02
-5.899999999999999863e-03 2.000000000000000096e-04
-1.123999999999999999e-01 1.510000000000000057e-02
-1.559999999999999928e-02 2.000000000000000096e-04
-5.290000000000000258e-02 3.500000000000000073e-03
-4.499999999999999660e-03 0.000000000000000000e+00
-6.569999999999999452e-02 9.400000000000000022e-02
