-5.299999999999999850e-02 2.089999999999999844e-02
2.910000000000000087e-02 3.520000000000000212e-02
-1.227000000000000035e-01 1.529999999999999936e-02
-2.700000000000000143e-03 3.899999999999999821e-03
-1.100000000000000066e-03 4.599999999999999922e-03
-7.299999999999999545e-02 2.510000000000000078e-02
-3.819999999999999785e-02 3.977999999999999869e-01
-3.819999999999999785e-02 3.978999999999999759e-01
-5.269999999999999685e-02 2.089999999999999844e-02
-2.700000000000000143e-03 3.899999999999999821e-03
2.889999999999999861e-02 3.529999999999999805e-02
-1.100000000000000066e-03 4.599999999999999922e-03
-3.427000000000000046e-01 1.430000000000000021e-02
4.199999999999999740e-03 2.000000000000000096e-04
-3.366999999999999993e-01 2.270000000000000143e-02
