-1.666999999999999871e-01 1.332000000000000128e-01
-1.213000000000000050e-01 1.605999999999999928e-01
-9.320000000000000506e-02 9.320000000000000506e-02
-6.999999999999999929e-04 4.899999999999999842e-03
-5.000000000000000104e-04 1.050000000000000065e-02
-4.540000000000000285e-02 2.970000000000000070e-02
-3.579999999999999849e-02 2.220000000000000098e-02
-3.610000000000000014e-02 2.259999999999999856e-02
-1.693000000000000060e-01 1.340999999999999970e-01
-6.999999999999999929e-04 5.000000000000000104e-03
-1.227000000000000035e-01 1.633999999999999897e-01
-5.000000000000000104e-04 1.039999999999999952e-02
-7.510000000000000009e-02 7.489999999999999436e-02
-7.000000000000000146e-03 8.099999999999999561e-03
-1.250000000000000000e-01 1.272999999999999965e-01
