-1.259000000000000119e-01 1.032000000000000001e-01
-1.029999999999999943e-01 1.335999999999999965e-01
-9.249999999999999889e-02 1.099999999999999936e-02
-9.199999999999999845e-03 1.600000000000000077e-03
-1.179999999999999973e-02 1.500000000000000031e-03
-4.150000000000000216e-02 1.899999999999999996e-03
-1.290000000000000001e-02 3.090000000000000038e-02
-1.290000000000000001e-02 3.090000000000000038e-02
-1.257000000000000062e-01 1.033000000000000029e-01
-9.199999999999999845e-03 1.600000000000000077e-03
-1.029000000000000054e-01 1.335000000000000075e-01
-1.170000000000000033e-02 1.500000000000000031e-03
-1.673999999999999932e-01 1.349999999999999985e-02
-3.350000000000000200e-02 2.000000000000000096e-04
-1.398000000000000076e-01 4.316999999999999726e-01
