-1.973000000000000032e-01 3.819999999999999785e-02
-1.909999999999999892e-02 6.419999999999999318e-02
-2.084999999999999909e-01 -7.199999999999999803e-03
-5.000000000000000104e-04 1.000000000000000048e-04
-0.000000000000000000e+00 1.000000000000000021e-03
-6.599999999999999964e-03 4.000000000000000192e-04
-2.939999999999999905e-02 1.739999999999999880e-02
-2.939999999999999905e-02 1.739999999999999880e-02
-1.970999999999999974e-01 3.810000000000000192e-02
-5.000000000000000104e-04 1.000000000000000048e-04
-1.899999999999999953e-02 6.439999999999999891e-02
-0.000000000000000000e+00 1.000000000000000021e-03
-5.310000000000000137e-02 8.699999999999999400e-03
-1.830000000000000029e-02 1.000000000000000048e-04
-2.214000000000000135e-01 7.562999999999999723e-01
