-1.460000000000000013e-02 7.799999999999999642e-03
-7.119999999999999940e-02 1.729999999999999941e-02
7.300000000000000065e-03 5.799999999999999600e-03
-4.000000000000000192e-04 2.999999999999999737e-04
-5.999999999999999474e-04 6.999999999999999929e-04
-3.141999999999999793e-01 2.560000000000000123e-02
-2.031000000000000028e-01 4.462999999999999745e-01
-2.031999999999999917e-01 4.462999999999999745e-01
-1.460000000000000013e-02 7.799999999999999642e-03
-4.000000000000000192e-04 2.999999999999999737e-04
-7.140000000000000513e-02 1.729999999999999941e-02
-5.999999999999999474e-04 6.999999999999999929e-04
-5.179999999999999882e-02 8.999999999999999754e-04
-1.000000000000000021e-03 5.000000000000000104e-04
-6.010000000000000064e-02 2.259999999999999856e-02
