-3.889999999999999708e-02 1.030000000000000013e-02
-4.479999999999999954e-02 6.499999999999999702e-03
-8.190000000000000058e-02 9.100000000000000450e-03
-1.000000000000000048e-04 2.999999999999999737e-04
-1.000000000000000048e-04 6.999999999999999929e-04
-4.639999999999999680e-02 5.999999999999999474e-04
-5.070000000000000201e-02 1.100000000000000066e-03
-5.070000000000000201e-02 1.100000000000000066e-03
-3.880000000000000115e-02 1.030000000000000013e-02
-1.000000000000000048e-04 2.999999999999999737e-04
-4.499999999999999833e-02 6.499999999999999702e-03
-1.000000000000000048e-04 6.999999999999999929e-04
-3.069999999999999951e-01 3.529999999999999805e-02
-2.799999999999999972e-03 2.369999999999999885e-02
-2.957000000000000184e-01 8.969000000000000306e-01
