-2.220999999999999919e-01 1.220000000000000077e-02
-2.427999999999999881e-01 4.159999999999999809e-02
-1.779999999999999985e-02 -1.250000000000000069e-02
0.000000000000000000e+00 2.000000000000000096e-04
-1.000000000000000048e-04 3.700000000000000164e-03
-3.799999999999999992e-03 -8.099999999999999561e-03
-5.799999999999999600e-03 4.414000000000000146e-01
-5.799999999999999600e-03 4.419000000000000150e-01
-2.220999999999999919e-01 1.220000000000000077e-02
0.000000000000000000e+00 2.000000000000000096e-04
-2.429000000000000048e-01 4.159999999999999809e-02
-1.000000000000000048e-04 3.700000000000000164e-03
-1.799999999999999864e-02 -1.629999999999999852e-02
-2.000000000000000096e-04 0.000000000000000000e+00
-1.859999999999999848e-02 3.810000000000000192e-02
