-1.044999999999999957e-01 6.360000000000000375e-02
-7.389999999999999347e-02 1.426000000000000045e-01
-5.510000000000000314e-02 1.895000000000000018e-01
-4.000000000000000192e-04 5.899999999999999863e-03
-8.000000000000000383e-04 9.299999999999999239e-03
-1.464999999999999913e-01 9.799999999999999684e-03
-1.112999999999999962e-01 2.340000000000000066e-02
-1.112999999999999962e-01 2.340000000000000066e-02
-1.045999999999999985e-01 6.360000000000000375e-02
-4.000000000000000192e-04 5.899999999999999863e-03
-7.409999999999999920e-02 1.426999999999999935e-01
-8.000000000000000383e-04 9.299999999999999239e-03
-8.250000000000000389e-02 1.038000000000000034e-01
-6.400000000000000307e-03 1.849999999999999908e-02
-1.391000000000000014e-01 2.003000000000000058e-01
