-4.359999999999999987e-02 2.270000000000000143e-02
-6.590000000000000024e-02 2.999999999999999889e-02
-1.110000000000000014e-01 2.029999999999999860e-02
-4.000000000000000192e-04 4.300000000000000003e-03
-5.000000000000000104e-04 5.100000000000000366e-03
-7.979999999999999594e-02 2.939999999999999905e-02
-4.170000000000000095e-02 3.958999999999999742e-01
-4.159999999999999809e-02 3.958999999999999742e-01
-4.359999999999999987e-02 2.270000000000000143e-02
-4.000000000000000192e-04 4.300000000000000003e-03
-6.569999999999999452e-02 2.999999999999999889e-02
-5.000000000000000104e-04 5.100000000000000366e-03
-2.379999999999999893e-01 1.469999999999999953e-02
-3.200000000000000153e-03 2.000000000000000096e-04
-2.666999999999999926e-01 2.179999999999999993e-02
