 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:   -0.000000    0.000000   -1.007932 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1     -0.000000      0.000000     -0.156749      3.8552      321.60
     2     -0.000000      0.000000      2.032263      6.8757      180.32
     3     -0.000000      0.000000     -0.440167      7.6558      161.95
     4     -0.000000     -0.000000      0.649835      7.8649      157.64
     5      0.000000      0.000000      0.542618      8.3752      148.04
     6     -0.000000      0.000000      0.302159      8.8925      139.43
     7      0.000000      0.000000      0.152496      9.2612      133.87
     8     -0.000000      0.000000     -1.471554      9.9083      125.13
     9     -0.000000      0.000000      2.249786     10.2663      120.77
    10      0.000000     -0.000000      2.046503     10.3288      120.04
    11     -0.000000      0.000000     -0.416129     11.1257      111.44
    12     -0.000000     -0.000000      0.878791     11.2283      110.42
    13     -0.000000     -0.000000     -3.404689     11.4243      108.53
    14     -0.000000      0.000000      2.217236     11.7372      105.63
    15      0.000000      0.000000      0.510045     11.9566      103.70
    16     -0.000000      0.000000     -1.698957     12.3053      100.76
    17     -0.000000      0.000000      0.856078     12.3535      100.36
    18     -0.000000      0.000000      0.071614     12.5976       98.42
    19     -0.000000     -0.000000      1.293522     12.7668       97.11
    20     -0.000000      0.000000      1.336748     12.8399       96.56
    21     -0.000000      0.000000     -1.138130     12.9543       95.71
    22      0.000000      0.000000      1.108465     13.2962       93.25
    23      0.000000     -0.000000      1.927578     13.4004       92.52
    24      0.000000     -0.000000     -1.203698     13.6298       90.97
    25     -0.000000      0.000000     -2.004479     13.7665       90.06
    26     -0.000000     -0.000000     -0.481381     14.1160       87.83
    27      0.000000      0.000000     -0.488859     14.3401       86.46
    28     -0.000000      0.000000      0.252152     14.5170       85.41
    29     -0.000000     -0.000000     -2.878085     14.7531       84.04
    30      0.000000     -0.000000      2.618976     14.9931       82.69
