0  -3116.268235320483
1  -3113.064935320483
2  -3109.3164353204834
3  -3108.6136353204834
4  -3108.6037353204833
5  -3108.441335320483
6  -3108.272935320483
7  -3107.7478353204833
8  -3107.3775353204833
9  -3106.9198353204833
10  -3106.115735320483
11  -3106.0203353204834
12  -3105.8915353204834
13  -3105.221035320483
14  -3104.991935320483
15  -3104.714635320483
16  -3104.417735320483
17  -3104.065435320483
18  -3103.9263353204833
19  -3103.9050353204834
20  -3103.853335320483
21  -3103.805035320483
22  -3103.645435320483
23  -3103.392735320483
24  -3103.103335320483
25  -3102.9252353204834
26  -3102.888235320483
27  -3102.4866353204834
28  -3102.262135320483
29  -3102.243235320483
30  -3101.8168353204833
