 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:   -0.000000   -0.000000   -1.190065 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1      0.000000     -0.000000      0.008244      3.2033      387.05
     2      0.000000     -0.000000      2.609853      6.9518      178.35
     3      0.000000      0.000000     -0.502209      7.6546      161.97
     4      0.000000     -0.000000      0.020383      7.6645      161.76
     5      0.000000      0.000000      0.039098      7.8269      158.41
     6     -0.000000     -0.000000      0.951086      7.9953      155.07
     7      0.000000     -0.000000      0.941102      8.5204      145.51
     8      0.000000     -0.000000     -1.984325      8.8907      139.45
     9      0.000000     -0.000000      2.539907      9.3484      132.63
    10      0.000000      0.000000     -0.828656     10.1525      122.12
    11     -0.000000     -0.000000      2.468596     10.2479      120.98
    12     -0.000000      0.000000      0.961889     10.3767      119.48
    13      0.000000     -0.000000      0.672142     11.0472      112.23
    14      0.000000     -0.000000      2.583608     11.2763      109.95
    15     -0.000000      0.000000     -3.301485     11.5536      107.31
    16     -0.000000      0.000000      0.324282     11.8505      104.62
    17     -0.000000      0.000000      0.279449     12.2028      101.60
    18     -0.000000      0.000000      1.258090     12.3419      100.46
    19     -0.000000     -0.000000     -1.668405     12.3632      100.28
    20      0.000000     -0.000000      1.111714     12.4149       99.87
    21     -0.000000     -0.000000      2.055685     12.4632       99.48
    22     -0.000000      0.000000     -0.064276     12.6228       98.22
    23      0.000000     -0.000000      1.096322     12.8755       96.29
    24     -0.000000      0.000000     -1.178009     13.1649       94.18
    25     -0.000000      0.000000     -2.713493     13.3430       92.92
    26     -0.000000      0.000000      0.217124     13.3800       92.66
    27     -0.000000      0.000000     -0.766167     13.7816       89.96
    28      0.000000     -0.000000     -0.780812     14.0061       88.52
    29      0.000000      0.000000     -3.435813     14.0250       88.40
    30     -0.000000     -0.000000      2.485686     14.4514       85.79
