 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:   -0.000000   -0.000000   -0.624037 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1      0.000000     -0.000000     -0.241965      4.8968      253.19
     2     -0.000000     -0.000000      1.226480      6.4929      190.95
     3     -0.000000     -0.000000     -0.445903      7.2849      170.19
     4     -0.000000      0.000000     -0.055319      7.4293      166.89
     5      0.000000     -0.000000     -0.181521      7.9492      155.97
     6      0.000000      0.000000      1.548713     10.2392      121.09
     7     -0.000000      0.000000     -3.371193     10.8771      113.99
     8     -0.000000     -0.000000      0.955755     11.1731      110.97
     9     -0.000000     -0.000000      0.113630     11.3947      108.81
    10     -0.000000     -0.000000     -1.564340     11.8883      104.29
    11     -0.000000     -0.000000      1.789272     12.2267      101.40
    12     -0.000000     -0.000000     -1.025167     12.2552      101.17
    13     -0.000000     -0.000000     -0.471681     12.3700      100.23
    14     -0.000000     -0.000000      1.642763     12.5975       98.42
    15     -0.000000     -0.000000      0.281001     13.0994       94.65
    16     -0.000000      0.000000      0.776978     13.1150       94.54
    17     -0.000000      0.000000      2.166496     13.1613       94.20
    18      0.000000      0.000000     -2.350667     13.3451       92.91
    19     -0.000000     -0.000000      0.285013     13.5166       91.73
    20     -0.000000      0.000000      1.275794     13.5519       91.49
    21      0.000000     -0.000000     -0.014422     14.0311       88.36
    22     -0.000000     -0.000000      1.377795     14.0740       88.09
    23      0.000000     -0.000000      0.997787     14.1428       87.67
    24     -0.000000     -0.000000     -0.816596     14.9522       82.92
    25      0.000000      0.000000      0.700309     15.1825       81.66
    26     -0.000000      0.000000     -0.013206     15.2258       81.43
    27     -0.000000      0.000000      1.618557     15.4671       80.16
    28      0.000000     -0.000000     -0.174800     15.5284       79.84
    29      0.000000      0.000000      0.450822     15.8734       78.11
    30      0.000000      0.000000      2.714802     15.9234       77.86
