 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:   -0.000000    0.000000   -1.673361 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1     -0.000000      0.000000      0.797299      1.1967     1036.05
     2     -0.000000      0.000000     -0.296300      3.1462      394.08
     3      0.000000      0.000000      0.032263      3.3524      369.84
     4     -0.000000      0.000000     -0.730215      3.5742      346.89
     5     -0.000000      0.000000     -0.862038      4.1262      300.48
     6     -0.000000      0.000000     -3.132778      6.8246      181.67
     7     -0.000000     -0.000000      3.151770      6.8546      180.88
     8      0.000000     -0.000000      2.399011      7.2439      171.16
     9     -0.000000      0.000000      2.331677      7.9886      155.20
    10      0.000000     -0.000000      1.519802      8.3722      148.09
    11     -0.000000     -0.000000      1.352769      8.4529      146.68
    12      0.000000      0.000000      2.138846      8.5568      144.90
    13      0.000000      0.000000      0.845765      8.8547      140.02
    14     -0.000000     -0.000000      0.385815      8.9111      139.13
    15      0.000000     -0.000000      1.663026      9.0547      136.93
    16     -0.000000     -0.000000      0.176536      9.6025      129.12
    17     -0.000000      0.000000     -3.765662      9.6493      128.49
    18      0.000000      0.000000      2.809216      9.9855      124.16
    19      0.000000      0.000000      1.850990     10.3326      119.99
    20     -0.000000     -0.000000      1.006338     10.5488      117.53
    21      0.000000      0.000000      0.386794     10.5616      117.39
    22     -0.000000     -0.000000      0.604290     10.7412      115.43
    23      0.000000      0.000000      0.780790     11.1013      111.68
    24     -0.000000      0.000000     -3.101141     11.4435      108.34
    25      0.000000      0.000000      0.719462     11.7529      105.49
    26      0.000000      0.000000     -1.630387     11.9788      103.50
    27     -0.000000      0.000000     -4.149661     12.0352      103.02
    28      0.000000     -0.000000     -0.251394     12.2000      101.63
    29      0.000000      0.000000      0.263681     12.5236       99.00
    30     -0.000000      0.000000     -1.129899     12.7997       96.86
