 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:   -0.000000    0.000000   -1.734741 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1     -0.000000      0.000000      0.964502      1.0150     1221.52
     2     -0.000000      0.000000     -0.081794      2.5715      482.15
     3     -0.000000      0.000000     -0.208582      2.6325      470.98
     4     -0.000000      0.000000     -0.933304      2.8495      435.11
     5     -0.000000      0.000000     -0.846563      3.4504      359.33
     6     -0.000000      0.000000     -3.198257      6.6672      185.96
     7     -0.000000      0.000000      3.446268      6.7962      182.43
     8     -0.000000      0.000000      2.676777      7.0379      176.17
     9      0.000000     -0.000000      2.222099      7.9419      156.11
    10     -0.000000      0.000000      1.659590      8.2022      151.16
    11     -0.000000      0.000000      1.359864      8.3800      147.95
    12      0.000000      0.000000      0.590555      8.4500      146.73
    13      0.000000      0.000000      2.278531      8.5296      145.36
    14     -0.000000      0.000000      0.407989      8.6963      142.57
    15      0.000000      0.000000      1.652991      8.8193      140.58
    16     -0.000000      0.000000     -4.209481      9.0517      136.97
    17     -0.000000      0.000000      0.397551      9.2486      134.06
    18      0.000000     -0.000000      3.052755      9.9117      125.09
    19      0.000000     -0.000000      2.028578     10.1252      122.45
    20     -0.000000      0.000000      0.942989     10.2396      121.08
    21     -0.000000      0.000000      0.498764     10.3046      120.32
    22     -0.000000      0.000000      0.708029     10.5336      117.70
    23      0.000000      0.000000      0.685001     10.7972      114.83
    24      0.000000     -0.000000      0.724237     11.3191      109.54
    25     -0.000000      0.000000     -3.074919     11.3651      109.09
    26      0.000000      0.000000     -4.133292     11.8109      104.97
    27     -0.000000      0.000000     -1.649753     11.8951      104.23
    28     -0.000000     -0.000000      0.525384     12.1756      101.83
    29      0.000000      0.000000     -0.210348     12.1952      101.67
    30      0.000000      0.000000     -0.190861     12.5514       98.78
