 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:    0.000000   -0.000000   -0.534458 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1     -0.000000     -0.000000     -0.201069      5.0797      244.08
     2     -0.000000     -0.000000      1.062919      6.3762      194.45
     3     -0.000000     -0.000000     -0.406498      7.1656      173.03
     4      0.000000      0.000000     -0.176526      7.3064      169.69
     5     -0.000000     -0.000000     -0.345212      7.8496      157.95
     6      0.000000      0.000000      1.468706     10.1864      121.72
     7     -0.000000      0.000000     -3.321364     10.7258      115.59
     8     -0.000000     -0.000000     -0.502619     11.5627      107.23
     9      0.000000     -0.000000      1.134476     11.6565      106.36
    10     -0.000000     -0.000000     -1.544961     11.7737      105.31
    11     -0.000000     -0.000000     -0.404321     12.1395      102.13
    12     -0.000000     -0.000000      1.681314     12.7032       97.60
    13      0.000000     -0.000000      1.757669     12.8595       96.41
    14     -0.000000     -0.000000     -0.196900     12.9765       95.55
    15      0.000000      0.000000     -2.485196     13.1839       94.04
    16      0.000000      0.000000      2.203740     13.4162       92.41
    17     -0.000000     -0.000000      0.448695     13.5786       91.31
    18     -0.000000      0.000000      0.760745     13.5836       91.27
    19      0.000000      0.000000      1.298214     13.7296       90.30
    20      0.000000     -0.000000      0.367877     13.7426       90.22
    21      0.000000     -0.000000      0.936673     14.3580       86.35
    22     -0.000000     -0.000000      1.334869     14.4252       85.95
    23     -0.000000     -0.000000     -0.068093     14.5498       85.21
    24     -0.000000     -0.000000     -0.507988     15.2976       81.05
    25      0.000000      0.000000      1.640003     15.4078       80.47
    26     -0.000000      0.000000      0.035994     15.4419       80.29
    27      0.000000      0.000000      0.133575     15.5326       79.82
    28     -0.000000     -0.000000     -0.152427     15.8936       78.01
    29      0.000000      0.000000      2.425924     16.0930       77.04
    30     -0.000000      0.000000      1.411334     16.1971       76.55
