 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:   -0.000000   -0.000000   -1.631587 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1     -0.000000     -0.000000      0.697010      1.3427      923.39
     2     -0.000000     -0.000000     -0.332605      3.5317      351.06
     3     -0.000000     -0.000000      0.122804      3.9334      315.21
     4     -0.000000     -0.000000     -0.631696      4.0032      309.71
     5     -0.000000     -0.000000     -0.792416      4.7356      261.81
     6     -0.000000     -0.000000      2.924359      6.8931      179.87
     7     -0.000000     -0.000000     -3.071957      6.9481      178.44
     8     -0.000000     -0.000000      2.189045      7.4032      167.47
     9     -0.000000     -0.000000      2.271285      8.0084      154.82
    10     -0.000000     -0.000000      1.449171      8.5039      145.80
    11      0.000000     -0.000000      1.358683      8.5194      145.53
    12     -0.000000     -0.000000      2.027795      8.5735      144.61
    13     -0.000000     -0.000000      1.000553      9.0651      136.77
    14      0.000000     -0.000000      0.404902      9.0927      136.36
    15     -0.000000      0.000000      1.759956      9.2778      133.64
    16      0.000000     -0.000000      0.082074      9.8451      125.93
    17     -0.000000      0.000000      1.849864     10.0171      123.77
    18     -0.000000      0.000000     -2.618193     10.1285      122.41
    19     -0.000000      0.000000      1.734796     10.4938      118.15
    20     -0.000000     -0.000000      1.016476     10.7589      115.24
    21     -0.000000      0.000000      0.328621     10.7591      115.24
    22      0.000000     -0.000000      0.526853     10.8888      113.86
    23     -0.000000     -0.000000      0.834132     11.3064      109.66
    24      0.000000     -0.000000     -3.116264     11.4928      107.88
    25     -0.000000     -0.000000     -1.620772     12.0355      103.02
    26     -0.000000     -0.000000      0.737559     12.0612      102.80
    27      0.000000     -0.000000     -4.140652     12.1990      101.63
    28     -0.000000     -0.000000     -0.343929     12.2064      101.57
    29     -0.000000      0.000000     -0.122731     12.7502       97.24
    30     -0.000000     -0.000000     -0.794143     12.9162       95.99
