 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:    0.000000   -0.000000   -1.034269 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1     -0.000000     -0.000000     -0.137193      3.7677      329.07
     2     -0.000000     -0.000000      2.102132      6.8923      179.89
     3     -0.000000     -0.000000     -0.437804      7.6669      161.71
     4      0.000000      0.000000      0.711944      7.8870      157.20
     5     -0.000000     -0.000000      0.597772      8.3998      147.60
     6     -0.000000     -0.000000      0.260964      8.7222      142.15
     7      0.000000     -0.000000      0.111714      9.0684      136.72
     8     -0.000000     -0.000000     -1.545739      9.7553      127.09
     9     -0.000000     -0.000000      2.285298     10.1342      122.34
    10      0.000000     -0.000000      2.096606     10.3240      120.09
    11     -0.000000     -0.000000     -0.467203     10.9899      112.82
    12      0.000000      0.000000      0.888896     11.1039      111.66
    13      0.000000     -0.000000     -3.398819     11.4513      108.27
    14     -0.000000     -0.000000      2.250384     11.6748      106.20
    15      0.000000     -0.000000      0.567177     11.8257      104.84
    16      0.000000     -0.000000      0.768952     12.2916      100.87
    17      0.000000     -0.000000     -1.696811     12.3198      100.64
    18     -0.000000     -0.000000      0.119469     12.5408       98.86
    19     -0.000000      0.000000      1.293029     12.7093       97.55
    20     -0.000000     -0.000000      1.318813     12.7727       97.07
    21      0.000000     -0.000000     -1.167183     12.9895       95.45
    22     -0.000000     -0.000000      1.120944     13.2373       93.66
    23      0.000000     -0.000000      1.931404     13.2680       93.45
    24     -0.000000     -0.000000     -1.020416     13.5734       91.34
    25     -0.000000     -0.000000     -2.083950     13.7016       90.49
    26      0.000000      0.000000     -0.519511     14.0593       88.19
    27     -0.000000     -0.000000     -0.469198     14.2784       86.83
    28      0.000000     -0.000000      0.189388     14.3564       86.36
    29     -0.000000     -0.000000     -3.001534     14.6556       84.60
    30      0.000000     -0.000000      2.602326     14.9206       83.10
