0  -3007.533393718635
1  -3003.154493718635
2  -3002.7627937186353
3  -3002.033593718635
4  -3001.769493718635
5  -2998.995293718635
6  -2998.787793718635
7  -2998.683293718635
8  -2998.118993718635
9  -2997.5860937186353
10  -2997.433093718635
11  -2995.3362937186353
12  -2994.9455937186353
13  -2994.707793718635
14  -2994.036893718635
15  -2993.739893718635
16  -2993.732593718635
17  -2992.666393718635
18  -2992.363093718635
19  -2991.6467937186353
20  -2991.595593718635
21  -2991.545893718635
22  -2991.032993718635
23  -2990.8214937186353
24  -2990.513393718635
25  -2989.617393718635
26  -2989.239493718635
27  -2988.928393718635
28  -2988.589093718635
29  -2988.566893718635
30  -2988.270793718635
