 Ground state dipole moment in X,Y,Z:   -0.000000    0.000000    0.685525 a.u.

 Transition dipole moment between ground state (0) and excited states (a.u.)
     i     j         X             Y             Z        Diff.(eV)   Oscil.str
     0     1     0.0000000     1.1830729     0.0000000     4.37890     0.15016
     0     2    -0.0000000     0.0000000    -0.0000000     4.77060     0.00000
     0     3    -0.0000000     0.5387923    -0.0000000     5.49980     0.03912
     0     4     0.0000000     0.0000000     0.0024784     5.76390     0.00000
     0     5     0.0000000     0.0000000    -0.0000000     8.53810     0.00000
     0     6     0.0000000    -0.8383795    -0.0000000     8.74560     0.15060
     0     7    -0.0000000     0.0000000    -0.3768855     8.85010     0.03080
     0     8     0.0000000    -1.1781474     0.0000000     9.41440     0.32015
     0     9     0.0000000    -0.0000000     0.0000000     9.94730     0.00000
     0    10    -0.0000000     0.7205718     0.0000000    10.10030     0.12848
     0    11    -0.0000000     0.0000000     0.6457012    12.19710     0.12459
     0    12     0.0000000     0.0000000     0.6885871    12.58780     0.14623
     0    13    -0.0227533    -0.0000000     0.0000000    12.82560     0.00016
     0    14     0.0000000    -0.2291272    -0.0000000    13.49650     0.01736
     0    15     0.0000000    -0.3598625     0.0000000    13.79350     0.04376
     0    16    -0.0000000     0.0000000     0.0679671    13.80080     0.00156
     0    17     0.0000000    -0.0000000    -0.1764629    14.86700     0.01134
     0    18    -0.4980369     0.0000000     0.0000000    15.17030     0.09219
     0    19    -0.0000000    -0.0000000     0.0978526    15.88660     0.00373
     0    20    -0.0000000     0.0079109    -0.0000000    15.93780     0.00002
     0    21    -0.0000000     0.0000000    -0.5874909    15.98750     0.13519
     0    22    -0.5604918    -0.0000000     0.0000000    16.50040     0.12700
     0    23     0.0000000    -0.3646059    -0.0000000    16.71190     0.05443
     0    24     0.0000000     0.0000000     0.2758657    17.02000     0.03173
     0    25     0.1562997    -0.0000000     0.0000000    17.91600     0.01072
     0    26     0.0000000     0.0000000    -0.4427544    18.29390     0.08786
     0    27     0.0000000     0.0000000    -0.0630728    18.60500     0.00181
     0    28     0.0000000    -0.1615456     0.0000000    18.94430     0.01211
     0    29     0.2417307    -0.0000000    -0.0000000    18.96650     0.02715
     0    30    -0.0000000    -0.3081940     0.0000000    19.26260     0.04483
 
 Note: In below output the case of i=j corresponds to electronic contribution to dipole moment of excited state i
 Transition dipole moment between excited states (a.u.):
     i     j         X             Y             Z        Diff.(eV)   Oscil.str
