 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:    0.000000    0.000000   -1.146760 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1      0.000000      0.000000     -0.037039      3.3683      368.09
     2      0.000000      0.000000      2.447305      6.9429      178.58
     3     -0.000000     -0.000000     -0.462513      7.6749      161.55
     4      0.000000     -0.000000      1.034113      7.9643      155.67
     5      0.000000      0.000000      0.086984      7.9681      155.60
     6      0.000000      0.000000     -0.098396      8.1950      151.29
     7      0.000000      0.000000      0.844077      8.4916      146.01
     8      0.000000      0.000000     -1.864393      9.1238      135.89
     9      0.000000      0.000000      2.458626      9.5683      129.58
    10     -0.000000      0.000000      2.349555     10.2792      120.62
    11     -0.000000     -0.000000     -0.712999     10.3941      119.28
    12      0.000000     -0.000000      0.938936     10.5774      117.22
    13      0.000000     -0.000000      0.671195     11.2564      110.15
    14      0.000000      0.000000      2.482731     11.4012      108.75
    15      0.000000     -0.000000     -3.354574     11.5390      107.45
    16     -0.000000     -0.000000      0.422548     11.9866      103.44
    17      0.000000     -0.000000      0.255468     12.2980      100.82
    18      0.000000      0.000000     -1.678416     12.3589      100.32
    19      0.000000     -0.000000      1.282137     12.4504       99.58
    20      0.000000      0.000000      1.221159     12.5109       99.10
    21     -0.000000      0.000000      2.013438     12.6905       97.70
    22      0.000000      0.000000      1.105046     12.9808       95.51
    23      0.000000     -0.000000     -0.234814     12.9953       95.41
    24      0.000000     -0.000000     -1.188885     13.1242       94.47
    25     -0.000000     -0.000000     -2.539741     13.4395       92.25
    26      0.000000     -0.000000      0.228529     13.6495       90.83
    27      0.000000     -0.000000     -0.694172     13.8488       89.53
    28      0.000000      0.000000     -0.709502     14.0720       88.11
    29      0.000000     -0.000000     -3.370176     14.2109       87.25
    30     -0.000000      0.000000      2.523041     14.5904       84.98
