0  -3111.065250902668
1  -3109.8890509026683
2  -3107.974650902668
3  -3107.796950902668
4  -3107.560250902668
5  -3107.020450902668
6  -3104.258050902668
7  -3104.216450902668
8  -3103.843950902668
9  -3103.0801509026683
10  -3102.711750902668
11  -3102.620950902668
12  -3102.511050902668
13  -3102.247550902668
14  -3102.178750902668
15  -3102.0390509026684
16  -3101.499350902668
17  -3101.4812509026683
18  -3101.087850902668
19  -3100.755450902668
20  -3100.548150902668
21  -3100.531750902668
22  -3100.345850902668
23  -3099.9949509026683
24  -3099.629550902668
25  -3099.3580509026683
26  -3099.095050902668
27  -3099.053950902668
28  -3098.865750902668
29  -3098.576850902668
30  -3098.2831509026682
