 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:   -0.000000    0.000000   -1.068126 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1     -0.000000      0.000000     -0.109791      3.6519      339.51
     2     -0.000000      0.000000      2.197125      6.9111      179.40
     3      0.000000      0.000000     -0.437824      7.6766      161.51
     4      0.000000      0.000000      0.795742      7.9134      156.68
     5      0.000000      0.000000      0.670121      8.4298      147.08
     6     -0.000000      0.000000      0.208339      8.5000      145.86
     7     -0.000000      0.000000      0.057685      8.8140      140.67
     8     -0.000000      0.000000     -1.641582      9.5614      129.67
     9     -0.000000      0.000000      2.333248      9.9643      124.43
    10      0.000000     -0.000000      2.165596     10.3149      120.20
    11      0.000000      0.000000     -0.535555     10.8138      114.65
    12      0.000000      0.000000      0.902736     10.9447      113.28
    13      0.000000      0.000000     -3.389874     11.4829      107.97
    14     -0.000000      0.000000      2.090807     11.5870      107.00
    15      0.000000      0.000000      0.837784     11.6630      106.31
    16     -0.000000      0.000000      0.654900     12.2070      101.57
    17     -0.000000      0.000000     -1.692713     12.3356      100.51
    18      0.000000      0.000000      0.171103     12.4676       99.45
    19     -0.000000      0.000000      1.291802     12.6338       98.14
    20     -0.000000      0.000000      1.293382     12.6897       97.70
    21     -0.000000      0.000000     -1.185342     13.0335       95.13
    22      0.000000     -0.000000      1.946338     13.0945       94.68
    23      0.000000      0.000000      1.125383     13.1630       94.19
    24      0.000000      0.000000     -0.747477     13.4623       92.10
    25      0.000000      0.000000     -2.213762     13.6202       91.03
    26      0.000000      0.000000     -0.570132     13.9905       88.62
    27      0.000000      0.000000      0.211652     14.1348       87.72
    28      0.000000      0.000000     -0.549437     14.2188       87.20
    29     -0.000000      0.000000     -3.137165     14.5264       85.35
    30      0.000000     -0.000000      2.580046     14.8251       83.63
