 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:   -0.000000   -0.000000    0.145527 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1      0.000000      0.000000     -0.199925      5.3347      232.41
     2     -0.000000     -0.000000      0.387134      5.4892      225.87
     3     -0.000000     -0.000000      0.441644      6.1734      200.84
     4     -0.000000     -0.000000     -0.787602      6.3198      196.18
     5      0.000000     -0.000000     -1.447911      7.7388      160.21
     6     -0.000000     -0.000000     -1.193809      9.4362      131.39
     7     -0.000000      0.000000     -0.273324      9.7625      127.00
     8     -0.000000     -0.000000     -1.218750     10.2670      120.76
     9     -0.000000     -0.000000     -0.731735     10.6604      116.30
    10      0.000000      0.000000     -2.862682     11.6439      106.48
    11     -0.000000     -0.000000      0.563987     12.1910      101.70
    12      0.000000      0.000000      1.992191     14.1944       87.35
    13     -0.000000     -0.000000      2.597404     14.3505       86.40
    14      0.000000     -0.000000      1.775506     14.4328       85.90
    15     -0.000000     -0.000000      1.582009     15.0198       82.55
    16     -0.000000      0.000000      2.576322     15.0919       82.15
    17      0.000000     -0.000000     -1.089562     15.3697       80.67
    18     -0.000000     -0.000000      0.045108     15.4952       80.01
    19     -0.000000     -0.000000      0.621749     16.0927       77.04
    20      0.000000     -0.000000     -0.990840     16.0972       77.02
    21      0.000000     -0.000000      0.558105     16.6031       74.68
    22      0.000000      0.000000      0.900756     16.9454       73.17
    23     -0.000000     -0.000000      3.029850     17.5221       70.76
    24     -0.000000      0.000000      1.953777     17.6122       70.40
    25     -0.000000     -0.000000      0.711001     17.8635       69.41
    26     -0.000000     -0.000000      0.641835     17.8939       69.29
    27      0.000000      0.000000      0.715860     17.9938       68.90
    28     -0.000000     -0.000000      1.407707     18.1298       68.39
    29      0.000000      0.000000     -0.548846     18.1803       68.20
    30     -0.000000      0.000000      0.183358     18.2756       67.84
