 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:   -0.000000    0.000000   -1.210699 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1     -0.000000      0.000000      0.031059      3.1225      397.07
     2     -0.000000     -0.000000      2.695606      6.9535      178.30
     3     -0.000000      0.000000     -0.011284      7.5170      164.94
     4     -0.000000      0.000000     -0.531404      7.6386      162.31
     5     -0.000000      0.000000     -0.063331      7.6522      162.02
     6     -0.000000      0.000000      1.081909      8.0031      154.92
     7      0.000000      0.000000      0.983689      8.5325      145.31
     8     -0.000000      0.000000     -2.036790      8.7818      141.18
     9     -0.000000     -0.000000      2.582687      9.2429      134.14
    10     -0.000000      0.000000     -0.890529     10.0334      123.57
    11     -0.000000     -0.000000      2.530335     10.2288      121.21
    12     -0.000000      0.000000      0.973678     10.2814      120.59
    13      0.000000      0.000000      0.686235     10.9476      113.25
    14     -0.000000     -0.000000      2.611971     11.2142      110.56
    15     -0.000000      0.000000     -3.238602     11.5522      107.33
    16     -0.000000      0.000000      0.284459     11.7820      105.23
    17     -0.000000      0.000000      0.286158     12.1564      101.99
    18     -0.000000      0.000000      1.145803     12.2839      100.93
    19     -0.000000     -0.000000      0.706429     12.3485      100.40
    20     -0.000000     -0.000000      2.080328     12.3531      100.37
    21     -0.000000      0.000000     -1.663206     12.3630      100.29
    22     -0.000000     -0.000000      0.401124     12.4518       99.57
    23      0.000000      0.000000      1.091428     12.8237       96.68
    24     -0.000000      0.000000     -1.170670     13.1815       94.06
    25     -0.000000      0.000000      0.212017     13.2515       93.56
    26     -0.000000      0.000000     -2.797718     13.2967       93.24
    27     -0.000000      0.000000     -0.801262     13.7522       90.16
    28     -0.000000      0.000000     -3.419723     13.9296       89.01
    29      0.000000      0.000000     -0.815614     13.9782       88.70
    30     -0.000000     -0.000000      2.465272     14.3821       86.21
