 Ground state dipole moment in X,Y,Z:   -0.000000    0.000000   -1.210699 a.u.

 Transition dipole moment between ground state (0) and excited states (a.u.)
     i     j         X             Y             Z        Diff.(eV)   Oscil.str
     0     1    -0.0000000    -0.0000000    -0.0000000     3.12250     0.00000
     0     2     0.0000000     0.3016356    -0.0000000     6.95350     0.01550
     0     3     0.0872851     0.0000000    -0.0000000     7.51700     0.00140
     0     4    -0.0000000     0.3908475    -0.0000000     7.63860     0.02859
     0     5     0.0000000     0.0000000     0.8342164     7.65220     0.13047
     0     6    -0.0000000    -0.0000000    -0.5052566     8.00310     0.05005
     0     7    -0.0000000     0.0000000     0.0000000     8.53250     0.00000
     0     8     0.0000000     0.0000000     0.0000000     8.78180     0.00000
     0     9    -0.4011411     0.0000000     0.0000000     9.24290     0.03644
     0    10     0.5147505     0.0000000     0.0000000    10.03340     0.06513
     0    11    -0.0000000     0.4596773    -0.0000000    10.22880     0.05295
     0    12     0.0000000    -0.0000000    -0.0000000    10.28140     0.00000
     0    13     0.0000000    -0.0000000    -0.1558554    10.94760     0.00652
     0    14    -0.0000000    -0.0000000     0.1112289    11.21420     0.00340
     0    15    -0.0000000    -0.0965496    -0.0000000    11.55220     0.00264
     0    16     0.0000000    -0.0000000    -0.2489432    11.78200     0.01789
     0    17     0.0000000     0.0000000     1.1079417    12.15640     0.36559
     0    18    -0.0000000    -0.2394042    -0.0000000    12.28390     0.01725
     0    19     0.0000000    -0.6074404     0.0000000    12.34850     0.11163
     0    20     0.2812536     0.0000000    -0.0000000    12.35310     0.02394
     0    21     0.0000000    -0.0000000     0.0000000    12.36300     0.00000
     0    22     0.0000000     0.2746688    -0.0000000    12.45180     0.02301
     0    23    -0.1927470     0.0000000     0.0000000    12.82370     0.01167
     0    24     0.0000000     0.0000000    -0.4706604    13.18150     0.07154
     0    25     0.0000000    -0.0000000    -0.0000000    13.25150     0.00000
     0    26    -0.0000000     0.3464607     0.0000000    13.29670     0.03910
     0    27     0.0000000     0.0000000     0.1828496    13.75220     0.01126
     0    28     0.0558883    -0.0000000    -0.0000000    13.92960     0.00107
     0    29     0.0000000    -0.0000000    -0.0000000    13.97820     0.00000
     0    30     0.0000000    -0.0000000     0.3500567    14.38210     0.04318
 
 Note: In below output the case of i=j corresponds to electronic contribution to dipole moment of excited state i
 Transition dipole moment between excited states (a.u.):
     i     j         X             Y             Z        Diff.(eV)   Oscil.str
     1     1    -0.0000000     0.0000000    -2.1979485     0.00000     0.00000
     1     2    -0.5205669    -0.0000000     0.0000000     3.83100     0.02543
     1     3    -0.0000000    -0.0010678    -0.0000000     4.39450     0.00000
     1     4     0.1606598    -0.0000000     0.0000000     4.51610     0.00286
     1     5     0.0000000     0.0000000     0.0000000     4.52970     0.00000
     1     6     0.0000000     0.0000000     0.0000000     4.88060     0.00000
     1     7     0.0000000     0.0000000     0.3906590     5.41000     0.02023
     1     8     0.0000000     0.0000000     1.0863931     5.65930     0.16364
     1     9    -0.0000000    -0.0108036    -0.0000000     6.12040     0.00002
     1    10    -0.0000000    -0.0334076    -0.0000000     6.91090     0.00019
     1    11     0.5189496    -0.0000000    -0.0000000     7.10630     0.04689
     1    12    -0.0000000     0.0000000    -0.0199916     7.15890     0.00007
     1    13     0.0000000     0.0000000    -0.0000000     7.82510     0.00000
     1    14     0.0000000     0.0000000     0.0000000     8.09170     0.00000
     1    15     0.4241533     0.0000000    -0.0000000     8.42970     0.03715
     1    16     0.0000000     0.0000000     0.0000000     8.65950     0.00000
     1    17    -0.0000000    -0.0000000     0.0000000     9.03390     0.00000
     1    18     0.0072928    -0.0000000     0.0000000     9.16140     0.00001
     1    19    -0.0585477     0.0000000    -0.0000000     9.22600     0.00077
     1    20    -0.0000000    -0.1039928    -0.0000000     9.23060     0.00245
     1    21     0.0000000    -0.0000000    -0.1971634     9.24050     0.00880
     1    22    -0.0074392     0.0000000    -0.0000000     9.32930     0.00001
     1    23    -0.0000000     0.0481293     0.0000000     9.70120     0.00055
     1    24     0.0000000     0.0000000     0.0000000    10.05900     0.00000
     1    25     0.0000000    -0.0000000    -0.0274190    10.12900     0.00019
     1    26     0.0276938    -0.0000000     0.0000000    10.17420     0.00019
     1    27    -0.0000000     0.0000000     0.0000000    10.62970     0.00000
     1    28    -0.0000000    -0.1782429    -0.0000000    10.80710     0.00841
     1    29     0.0000000     0.0000000     0.0252029    10.85570     0.00017
     1    30    -0.0000000    -0.0000000     0.0000000    11.25960     0.00000
     2     2    -0.0000000    -0.0000000     0.4665980     0.00000     0.00000
     2     3     0.0000000    -0.0000000     0.0000000     0.56350     0.00000
     2     4     0.0000000    -0.0000000     1.8427459     0.68510     0.05700
     2     5     0.0000000    -0.2193420    -0.0000000     0.69870     0.00082
     2     6    -0.0000000    -2.7518965    -0.0000000     1.04960     0.19474
     2     7    -2.6643965     0.0000000     0.0000000     1.57900     0.27462
     2     8     0.1569732    -0.0000000    -0.0000000     1.82830     0.00110
     2     9     0.0000000    -0.0000000     0.0000000     2.28940     0.00000
     2    10     0.0000000     0.0000000    -0.0000000     3.07990     0.00000
     2    11     0.0000000    -0.0000000    -0.6770041     3.27530     0.03678
     2    12     0.0075602    -0.0000000     0.0000000     3.32790     0.00000
     2    13     0.0000000     0.0195012    -0.0000000     3.99410     0.00004
     2    14     0.0000000    -0.0332191    -0.0000000     4.26070     0.00012
     2    15    -0.0000000    -0.0000000    -0.0285812     4.59870     0.00009
     2    16     0.0000000    -0.1606764    -0.0000000     4.82850     0.00305
     2    17    -0.0000000     0.0934295     0.0000000     5.20290     0.00111
     2    18     0.0000000    -0.0000000     0.2510661     5.33040     0.00823
     2    19    -0.0000000     0.0000000     0.3144097     5.39500     0.01307
     2    20     0.0000000     0.0000000     0.0000000     5.39960     0.00000
     2    21     0.5722851    -0.0000000     0.0000000     5.40950     0.04341
     2    22    -0.0000000     0.0000000    -1.5173910     5.49830     0.31016
     2    23     0.0000000     0.0000000    -0.0000000     5.87020     0.00000
     2    24     0.0000000     0.4694151    -0.0000000     6.22800     0.03362
