 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:   -0.000000    0.000000   -1.628289 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1     -0.000000      0.000000      0.689623      1.3549      915.08
     2     -0.000000      0.000000     -0.334518      3.5632      347.96
     3     -0.000000     -0.000000      0.130748      3.9805      311.48
     4     -0.000000      0.000000     -0.626020      4.0352      307.26
     5     -0.000000     -0.000000     -0.783043      4.7877      258.96
     6     -0.000000     -0.000000      2.905216      6.8961      179.79
     7     -0.000000      0.000000     -3.066418      6.9584      178.18
     8     -0.000000     -0.000000      2.171123      7.4165      167.17
     9     -0.000000      0.000000      2.264815      8.0098      154.79
    10     -0.000000      0.000000      1.448095      8.5146      145.61
    11     -0.000000     -0.000000      1.359742      8.5254      145.43
    12     -0.000000      0.000000      2.014848      8.5749      144.59
    13     -0.000000      0.000000      1.007576      9.0797      136.55
    14     -0.000000     -0.000000      0.407619      9.1084      136.12
    15     -0.000000     -0.000000      1.771920      9.2973      133.36
    16     -0.000000     -0.000000      0.076399      9.8640      125.69
    17      0.000000     -0.000000      2.172180     10.0247      123.68
    18      0.000000     -0.000000     -2.921509     10.1624      122.00
    19      0.000000     -0.000000      1.725666     10.5072      118.00
    20     -0.000000      0.000000      1.014998     10.7754      115.06
    21     -0.000000      0.000000      0.324414     10.7754      115.06
    22     -0.000000      0.000000      0.520958     10.9006      113.74
    23     -0.000000      0.000000      0.837930     11.3223      109.50
    24     -0.000000      0.000000     -3.117382     11.4965      107.85
    25      0.000000      0.000000     -1.620241     12.0399      102.98
    26      0.000000     -0.000000      0.739939     12.0856      102.59
    27     -0.000000     -0.000000     -0.354266     12.2072      101.57
    28     -0.000000      0.000000     -4.139238     12.2123      101.52
    29      0.000000     -0.000000     -0.167844     12.7671       97.11
    30      0.000000     -0.000000     -0.755736     12.9255       95.92
