0  -3111.7577903933893
1  -3110.4028903933895
2  -3108.1945903933893
3  -3107.777290393389
4  -3107.7225903933895
5  -3106.9700903933895
6  -3104.8616903933894
7  -3104.7993903933893
8  -3104.3412903933895
9  -3103.7479903933895
10  -3103.2431903933893
11  -3103.2323903933893
12  -3103.1828903933892
13  -3102.6780903933895
14  -3102.6493903933892
15  -3102.460490393389
16  -3101.8937903933893
17  -3101.7330903933894
18  -3101.595390393389
19  -3101.2505903933893
20  -3100.9823903933893
21  -3100.9823903933893
22  -3100.8571903933894
23  -3100.4354903933895
24  -3100.261290393389
25  -3099.717890393389
26  -3099.6721903933894
27  -3099.5505903933895
28  -3099.545490393389
29  -3098.9906903933893
30  -3098.8322903933895
