 Ground state dipole moment in X,Y,Z:    0.000000    0.000000   -1.370038 a.u.

 Transition dipole moment between ground state (0) and excited states (a.u.)
     i     j         X             Y             Z        Diff.(eV)   Oscil.str
     0     1     0.0000000     0.0000000     0.0000000     2.45590     0.00000
     0     2    -0.0000000     0.0000000     0.8429524     6.17770     0.10755
     0     3     0.0991498     0.0000000    -0.0000000     6.30320     0.00152
     0     4    -0.0000000     0.3058838    -0.0000000     6.83550     0.01567
     0     5    -0.0000000    -0.3031028     0.0000000     7.29440     0.01642
     0     6     0.0000000    -0.0000000     0.0000000     7.98680     0.00000
     0     7     0.0000000     0.0000000    -0.3761424     8.04730     0.02789
     0     8    -0.2492720    -0.0000000     0.0000000     8.35920     0.01273
     0     9     0.0000000    -0.0000000     0.0000000     8.59640     0.00000
     0    10    -0.6714184     0.0000000    -0.0000000     8.94610     0.09880
     0    11    -0.0000000    -0.0000000     0.0000000     9.55700     0.00000
     0    12     0.0000000     0.0698981    -0.0000000     9.78350     0.00117
     0    13    -0.0000000     0.0000000     0.0114301    10.19400     0.00003
     0    14    -0.0000000    -0.4056793    -0.0000000    10.61760     0.04281
     0    15     0.0000000     0.0000000     0.4493360    10.65110     0.05269
     0    16    -0.0000000    -0.0000000    -0.1237925    11.17190     0.00419
     0    17     0.1793116    -0.0000000    -0.0000000    11.31560     0.00891
     0    18     0.0000000    -0.0275411     0.0000000    11.68290     0.00022
     0    19     0.0000000     0.0000000    -1.1118481    11.75590     0.35604
     0    20    -0.0000000    -0.3341458     0.0000000    11.83000     0.03236
     0    21    -0.2683072     0.0000000    -0.0000000    12.09060     0.02132
     0    22     0.0000000    -0.5635843    -0.0000000    12.11260     0.09426
     0    23    -0.0000000     0.0000000     0.0000000    12.25470     0.00000
     0    24     0.0000000     0.0000000     0.0000000    12.31520     0.00000
     0    25    -0.1490100     0.0000000    -0.0000000    12.37170     0.00673
     0    26     0.0000000    -0.4237289    -0.0000000    12.85710     0.05656
     0    27    -0.0000000     0.0000000    -0.4970277    13.23360     0.08009
     0    28     0.1427041    -0.0000000    -0.0000000    13.32950     0.00665
     0    29    -0.0000000    -0.0000000     0.4893834    13.55310     0.07952
     0    30    -0.0000000    -0.0000000     0.4314419    13.76560     0.06278
 
 Note: In below output the case of i=j corresponds to electronic contribution to dipole moment of excited state i
 Transition dipole moment between excited states (a.u.):
     i     j         X             Y             Z        Diff.(eV)   Oscil.str
     1     1     0.0000000     0.0000000    -4.0368848     0.00000     0.00000
     1     2    -0.0000000     0.0000000    -0.0000000     3.72180     0.00000
     1     3     0.0000000     0.0062430     0.0000000     3.84730     0.00000
     1     4    -0.3097943    -0.0000000    -0.0000000     4.37960     0.01030
     1     5    -0.4041382     0.0000000     0.0000000     4.83850     0.01936
     1     6     0.0000000    -0.0000000     0.9382473     5.53090     0.11929
     1     7    -0.0000000     0.0000000     0.0000000     5.59140     0.00000
     1     8     0.0000000    -0.0134336     0.0000000     5.90330     0.00003
     1     9     0.0000000     0.0000000     0.2341755     6.14050     0.00825
     1    10    -0.0000000     0.0254076    -0.0000000     6.49020     0.00010
     1    11    -0.0000000    -0.0000000    -0.0140631     7.10110     0.00003
     1    12     0.4830045    -0.0000000     0.0000000     7.32760     0.04188
     1    13    -0.0000000    -0.0000000    -0.0000000     7.73810     0.00000
     1    14    -0.1160455     0.0000000    -0.0000000     8.16170     0.00269
     1    15    -0.0000000    -0.0000000    -0.0000000     8.19520     0.00000
     1    16     0.0000000     0.0000000     0.0000000     8.71600     0.00000
     1    17     0.0000000    -0.0508806     0.0000000     8.85970     0.00056
     1    18     0.3905712    -0.0000000    -0.0000000     9.22700     0.03448
     1    19    -0.0000000    -0.0000000    -0.0000000     9.30000     0.00000
     1    20    -0.0316568     0.0000000     0.0000000     9.37410     0.00023
     1    21     0.0000000     0.0305954     0.0000000     9.63470     0.00022
     1    22    -0.0225184    -0.0000000    -0.0000000     9.65670     0.00012
     1    23     0.0000000     0.0000000    -0.0893375     9.79880     0.00192
     1    24     0.0000000    -0.0000000    -0.1915211     9.85930     0.00886
     1    25    -0.0000000     0.0371916    -0.0000000     9.91580     0.00034
     1    26    -0.0264709     0.0000000     0.0000000    10.40120     0.00018
     1    27     0.0000000    -0.0000000    -0.0000000    10.77770     0.00000
     1    28     0.0000000    -0.0874145    -0.0000000    10.87360     0.00204
     1    29     0.0000000     0.0000000     0.0000000    11.09720     0.00000
