0  -3033.1093144547813
1  -3028.6058144547815
2  -3028.2316144547813
3  -3027.552614454781
4  -3027.331114454781
5  -3024.689514454781
6  -3024.3191144547814
7  -3024.0704144547813
8  -3023.6748144547814
9  -3023.145414454781
10  -3022.8164144547814
11  -3020.6802144547814
12  -3019.9601144547814
13  -3019.419914454781
14  -3019.347814454781
15  -3018.7389144547815
16  -3018.528114454781
17  -3017.9351144547813
18  -3017.6921144547814
19  -3017.0136144547814
20  -3016.9792144547814
21  -3016.321514454781
22  -3015.895014454781
23  -3015.4916144547815
24  -3015.3549144547815
25  -3014.420214454781
26  -3014.397914454781
27  -3014.0664144547814
28  -3014.0623144547812
29  -3013.8425144547814
30  -3013.5624144547814
