# A0	H_PF	H_EL	H_PH	H_INT	H_DSE
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.010000 -0.010053 -0.001972 0.000132 0.003676 -0.011889
0.020000 -0.040189 -0.007900 0.000520 0.014701 -0.047510
0.030000 -0.090342 -0.017826 0.001143 0.033067 -0.106727
0.040000 -0.160403 -0.031815 0.001964 0.058762 -0.189314
0.050000 -0.250218 -0.049958 0.002932 0.091769 -0.294962
0.060000 -0.359593 -0.072369 0.003982 0.132073 -0.423279
0.070000 -0.488295 -0.099186 0.005033 0.179657 -0.573798
0.080000 -0.636051 -0.130566 0.005991 0.234508 -0.745984
0.090000 -0.802551 -0.166683 0.006750 0.296618 -0.939235
0.100000 -0.987453 -0.207730 0.007187 0.365987 -1.152898
0.110000 -1.190382 -0.253910 0.007168 0.442627 -1.386267
0.120000 -1.410933 -0.305441 0.006546 0.526557 -1.638596
0.130000 -1.648673 -0.362549 0.005162 0.617815 -1.909102
0.140000 -1.903144 -0.425466 0.002843 0.716451 -2.196972
0.150000 -2.173865 -0.494432 -0.000592 0.822531 -2.501372
0.160000 -2.460335 -0.569689 -0.005338 0.936139 -2.821447
0.170000 -2.762033 -0.651480 -0.011597 1.057374 -3.156330
0.180000 -3.078423 -0.740047 -0.019580 1.186351 -3.505147
0.190000 -3.408952 -0.835631 -0.029507 1.323202 -3.867017
0.200000 -3.753057 -0.938467 -0.041604 1.468073 -4.241059
0.210000 -4.110163 -1.048787 -0.056100 1.621121 -4.626397
0.220000 -4.479687 -1.166809 -0.073232 1.782515 -5.022160
0.230000 -4.861039 -1.292748 -0.093234 1.952430 -5.427487
0.240000 -5.253622 -1.426800 -0.116341 2.131047 -5.841528
0.250000 -5.656840 -1.569152 -0.142786 2.318545 -6.263447
0.260000 -6.070090 -1.719972 -0.172793 2.515100 -6.692425
0.270000 -6.492775 -1.879412 -0.206579 2.720877 -7.127661
0.280000 -6.924295 -2.047600 -0.244348 2.936025 -7.568372
0.290000 -7.364057 -2.224647 -0.286287 3.160671 -8.013794
0.300000 -7.811474 -2.410638 -0.332562 3.394909 -8.463183
0.310000 -8.265962 -2.605634 -0.383314 3.638800 -8.915813
0.320000 -8.726950 -2.809670 -0.438655 3.892352 -9.370978
0.330000 -9.193877 -3.022752 -0.498660 4.155522 -9.827986
0.340000 -9.666190 -3.244862 -0.563365 4.428196 -10.286160
0.350000 -10.143354 -3.475951 -0.632761 4.710189 -10.744831
0.360000 -10.624846 -3.715944 -0.706787 5.001224 -11.203339
0.370000 -11.110158 -3.964737 -0.785326 5.300929 -11.661023
0.380000 -11.598800 -4.222201 -0.868202 5.608824 -12.117221
0.390000 -12.090299 -4.488182 -0.955169 5.924309 -12.571257
0.400000 -12.584200 -4.762502 -1.045915 6.246658 -13.022441
