# A0	H_PF	H_EL	H_PH	H_INT	H_DSE
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.010000 -0.017430 -0.006428 -0.002794 0.018432 -0.026640
0.020000 -0.069654 -0.025729 -0.011195 0.073678 -0.106408
0.030000 -0.156484 -0.057959 -0.025264 0.165592 -0.238852
0.040000 -0.277603 -0.103210 -0.045102 0.293933 -0.423224
0.050000 -0.432575 -0.161607 -0.070848 0.458372 -0.658494
0.060000 -0.620844 -0.233305 -0.102682 0.658502 -0.943360
0.070000 -0.841739 -0.318487 -0.140824 0.893843 -1.276271
0.080000 -1.094481 -0.417361 -0.185532 1.163859 -1.655448
0.090000 -1.378188 -0.530150 -0.237102 1.467966 -2.078902
0.100000 -1.691882 -0.657093 -0.295868 1.805549 -2.544470
0.110000 -2.034497 -0.798436 -0.362199 2.175971 -3.049833
0.120000 -2.404886 -0.954427 -0.436497 2.578589 -3.592551
0.130000 -2.801832 -1.125308 -0.519195 3.012761 -4.170090
0.140000 -3.224052 -1.311310 -0.610752 3.477855 -4.779846
0.150000 -3.670212 -1.512647 -0.711645 3.973254 -5.419175
0.160000 -4.138932 -1.729507 -0.822363 4.498356 -6.085417
0.170000 -4.628795 -1.962047 -0.943401 5.052569 -6.775916
0.180000 -5.138361 -2.210385 -1.075244 5.635304 -7.488035
0.190000 -5.666170 -2.474596 -1.218358 6.245961 -8.219176
0.200000 -6.210755 -2.754705 -1.373173 6.883907 -8.966783
0.210000 -6.770648 -3.050682 -1.540071 7.548457 -9.728352
0.220000 -7.344389 -3.362438 -1.719365 8.238845 -10.501430
0.230000 -7.930534 -3.689828 -1.911286 8.954191 -11.283612
0.240000 -8.527661 -4.032639 -2.115957 9.693467 -12.072533
0.250000 -9.134375 -4.390598 -2.333380 10.455461 -12.865857
0.260000 -9.749314 -4.763371 -2.563415 11.238735 -13.661263
0.270000 -10.371155 -5.150563 -2.805756 12.041588 -14.456425
0.280000 -10.998617 -5.551723 -3.059919 12.862014 -15.248989
0.290000 -11.630462 -5.966351 -3.325221 13.697664 -16.036554
0.300000 -12.265500 -6.393902 -3.600763 14.545806 -16.816641
0.310000 -12.902587 -6.833792 -3.885422 15.403298 -17.586671
0.320000 -13.540629 -7.285411 -4.177842 16.266561 -18.343937
0.330000 -14.178578 -7.748130 -4.476426 17.131556 -19.085579
0.340000 -14.815430 -8.221309 -4.779345 17.993785 -19.808562
0.350000 -15.450226 -8.704313 -5.084541 18.848285 -20.509658
0.360000 -16.082045 -9.196519 -5.389746 19.689652 -21.185432
0.370000 -16.710003 -9.697330 -5.692501 20.512061 -21.832233
0.380000 -17.333246 -10.206184 -5.990187 21.309320 -22.446196
0.390000 -17.950945 -10.722562 -6.280060 22.074923 -23.023246
0.400000 -18.562291 -11.246002 -6.559296 22.802121 -23.559113
