# A0	H_PF	H_EL	H_PH	H_INT	H_DSE
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.010000 -0.008307 -0.001436 -0.000007 0.002885 -0.009748
0.020000 -0.033214 -0.005754 -0.000032 0.011534 -0.038961
0.030000 -0.074677 -0.012981 -0.000083 0.025930 -0.087543
0.040000 -0.132623 -0.023160 -0.000172 0.046046 -0.155336
0.050000 -0.206951 -0.036353 -0.000321 0.071842 -0.242119
0.060000 -0.297533 -0.052638 -0.000553 0.103270 -0.347613
0.070000 -0.404213 -0.072110 -0.000898 0.140274 -0.471479
0.080000 -0.526807 -0.094876 -0.001391 0.182787 -0.613326
0.090000 -0.665106 -0.121061 -0.002071 0.230736 -0.772710
0.100000 -0.818877 -0.150798 -0.002983 0.284041 -0.949136
0.110000 -0.987862 -0.184236 -0.004177 0.342618 -1.142068
0.120000 -1.171783 -0.221533 -0.005704 0.406380 -1.350925
0.130000 -1.370337 -0.262855 -0.007623 0.475234 -1.575093
0.140000 -1.583204 -0.308376 -0.009993 0.549089 -1.813923
0.150000 -1.810043 -0.358278 -0.012881 0.627854 -2.066738
0.160000 -2.050498 -0.412744 -0.016353 0.711436 -2.332837
0.170000 -2.304196 -0.471964 -0.020479 0.799746 -2.611499
0.180000 -2.570749 -0.536128 -0.025332 0.892699 -2.901988
0.190000 -2.849758 -0.605426 -0.030987 0.990212 -3.203557
0.200000 -3.140811 -0.680048 -0.037519 1.092207 -3.515450
0.210000 -3.443485 -0.760182 -0.045005 1.198610 -3.836908
0.220000 -3.757352 -0.846012 -0.053523 1.309352 -4.167170
0.230000 -4.081974 -0.937716 -0.063148 1.424369 -4.505480
0.240000 -4.416907 -1.035469 -0.073957 1.543601 -4.851083
0.250000 -4.761705 -1.139436 -0.086023 1.666990 -5.203236
0.260000 -5.115915 -1.249778 -0.099417 1.794481 -5.561202
0.270000 -5.479086 -1.366643 -0.114206 1.926020 -5.924257
0.280000 -5.850763 -1.490175 -0.130452 2.061552 -6.291688
0.290000 -6.230494 -1.620504 -0.148213 2.201019 -6.662795
0.300000 -6.617825 -1.757752 -0.167535 2.344356 -7.036893
0.310000 -7.012306 -1.902030 -0.188461 2.491492 -7.413307
0.320000 -7.413491 -2.053437 -0.211019 2.642343 -7.791378
0.330000 -7.820935 -2.212061 -0.235230 2.796812 -8.170456
0.340000 -8.234200 -2.377981 -0.261096 2.954781 -8.549903
0.350000 -8.652852 -2.551263 -0.288610 3.116111 -8.929090
0.360000 -9.076462 -2.731963 -0.317744 3.280639 -9.307394
0.370000 -9.504609 -2.920126 -0.348454 3.448168 -9.684196
0.380000 -9.936877 -3.115787 -0.380676 3.618468 -10.058881
0.390000 -10.372858 -3.318972 -0.414324 3.791269 -10.430831
0.400000 -10.812149 -3.529697 -0.449288 3.966260 -10.799424
