# A0	H_PF	H_EL	H_PH	H_INT	H_DSE
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.100000 -1.201047 -0.042816 0.052025 -0.070220 -1.140036
0.200000 -2.320180 -0.157003 0.092953 -0.058925 -2.197205
0.300000 -3.366920 -0.327693 0.120938 0.027646 -3.187810
0.400000 -4.348465 -0.544535 0.134446 0.184621 -4.122997
0.500000 -5.270664 -0.799474 0.132236 0.407776 -5.011201
0.600000 -6.138473 -1.085896 0.113353 0.693249 -5.859179
0.700000 -6.956203 -1.398213 0.077110 1.037414 -6.672514
0.800000 -7.727670 -1.731646 0.023061 1.436819 -7.455905
0.900000 -8.456288 -2.082066 -0.049027 1.888148 -8.213343
1.000000 -9.145141 -2.445899 -0.139203 2.388205 -8.948244
1.100000 -9.797026 -2.820040 -0.247359 2.933907 -9.663534
1.200000 -10.414497 -3.201794 -0.373252 3.522278 -10.361729
1.300000 -10.999889 -3.588817 -0.516530 4.150446 -11.044988
1.400000 -11.555347 -3.979076 -0.676753 4.815651 -11.715169
1.500000 -12.082844 -4.370812 -0.853405 5.515237 -12.373864
1.600000 -12.584200 -4.762502 -1.045915 6.246658 -13.022441
1.700000 -13.061095 -5.152837 -1.253670 7.007481 -13.662068
1.800000 -13.515081 -5.540694 -1.476023 7.795384 -14.293748
1.900000 -13.947599 -5.925114 -1.712307 8.608154 -14.918332
2.000000 -14.359981 -6.305283 -1.961842 9.443690 -15.536547
2.100000 -14.753466 -6.680516 -2.223944 10.300002 -16.149008
2.200000 -15.129203 -7.050243 -2.497928 11.175206 -16.756237
2.300000 -15.488260 -7.413993 -2.783116 12.067521 -17.358673
2.400000 -15.831633 -7.771382 -3.078840 12.975272 -17.956683
2.500000 -16.160246 -8.122104 -3.384445 13.896880 -18.550576
2.600000 -16.474962 -8.465924 -3.699294 14.830862 -19.140606
2.700000 -16.776584 -8.802662 -4.022767 15.775828 -19.726983
2.800000 -17.065864 -9.132194 -4.354266 16.730473 -20.309878
2.900000 -17.343501 -9.454437 -4.693211 17.693579 -20.889431
3.000000 -17.610148 -9.769354 -5.039047 18.664004 -21.465751
3.100000 -17.866417 -10.076934 -5.391242 19.640684 -22.038924
3.200000 -18.112879 -10.377203 -5.749284 20.622625 -22.609018
3.300000 -18.350069 -10.670206 -6.112687 21.608903 -23.176079
3.400000 -18.578487 -10.956014 -6.480985 22.598656 -23.740144
3.500000 -18.798601 -11.234713 -6.853736 23.591081 -24.301233
3.600000 -19.010851 -11.506405 -7.230521 24.585434 -24.859359
3.700000 -19.215648 -11.771206 -7.610938 25.581024 -25.414527
3.800000 -19.413378 -12.029241 -7.994611 26.577206 -25.966732
3.900000 -19.604403 -12.280643 -8.381180 27.573387 -26.515966
4.000000 -19.789065 -12.525554 -8.770307 28.569013 -27.062217
4.100000 -19.967682 -12.764119 -9.161670 29.563574 -27.605467
4.200000 -20.140555 -12.996486 -9.554968 30.556597 -28.145697
4.300000 -20.307967 -13.222809 -9.949915 31.547645 -28.682887
4.400000 -20.470183 -13.443241 -10.346242 32.536314 -29.217014
4.500000 -20.627455 -13.657936 -10.743694 33.522231 -29.748055
4.600000 -20.780016 -13.867049 -11.142034 34.505052 -30.275985
4.700000 -20.928090 -14.070733 -11.541036 35.484460 -30.800781
4.800000 -21.071886 -14.269141 -11.940489 36.460164 -31.322420
4.900000 -21.211602 -14.462425 -12.340196 37.431896 -31.840878
5.000000 -21.347423 -14.650732 -12.739968 38.399410 -32.356133
