# A0	H_PF	H_EL	H_PH	H_INT	H_DSE
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.010000 -0.015424 -0.005021 -0.001657 0.013346 -0.022093
0.020000 -0.061645 -0.020101 -0.006640 0.053350 -0.088254
0.030000 -0.138515 -0.045295 -0.014994 0.119911 -0.198138
0.040000 -0.245789 -0.080690 -0.026791 0.212863 -0.351171
0.050000 -0.383125 -0.126408 -0.042131 0.331976 -0.546562
0.060000 -0.550088 -0.182602 -0.061142 0.476967 -0.783311
0.070000 -0.746154 -0.249452 -0.083982 0.647503 -1.060223
0.080000 -0.970712 -0.327165 -0.110834 0.843209 -1.375921
0.090000 -1.223069 -0.415966 -0.141912 1.063674 -1.728865
0.100000 -1.502455 -0.516100 -0.177452 1.308466 -2.117370
0.110000 -1.808032 -0.627824 -0.217719 1.577135 -2.539623
0.120000 -2.138891 -0.751405 -0.262999 1.869224 -2.993710
0.130000 -2.494066 -0.887109 -0.313605 2.184277 -3.477629
0.140000 -2.872540 -1.035206 -0.369866 2.521847 -3.989315
0.150000 -3.273244 -1.195953 -0.432132 2.881499 -4.526658
0.160000 -3.695074 -1.369601 -0.500763 3.262814 -5.087524
0.170000 -4.136889 -1.556379 -0.576130 3.665389 -5.669769
0.180000 -4.597522 -1.756496 -0.658607 4.088838 -6.271257
0.190000 -5.075788 -1.970134 -0.748565 4.532783 -6.889871
0.200000 -5.570485 -2.197442 -0.846366 4.996848 -7.523525
0.210000 -6.080405 -2.438536 -0.952348 5.480648 -8.170168
0.220000 -6.604338 -2.693490 -1.066826 5.983775 -8.827796
0.230000 -7.141078 -2.962338 -1.190074 6.505781 -9.494447
0.240000 -7.689429 -3.245069 -1.322314 7.046156 -10.168202
0.250000 -8.248207 -3.541625 -1.463708 7.604312 -10.847185
0.260000 -8.816249 -3.851904 -1.614343 8.179550 -11.529552
0.270000 -9.392412 -4.175753 -1.774218 8.771041 -12.213481
0.280000 -9.975579 -4.512976 -1.943230 9.377792 -12.897166
0.290000 -10.564664 -4.863330 -2.121163 9.998624 -13.578796
0.300000 -11.158609 -5.226530 -2.307673 10.632136 -14.256543
0.310000 -11.756391 -5.602254 -2.502278 11.276683 -14.928543
0.320000 -12.357021 -5.990142 -2.704345 11.930345 -15.592878
0.330000 -12.959542 -6.389807 -2.913088 12.590909 -16.247556
0.340000 -13.563035 -6.800837 -3.127553 13.255846 -16.890491
0.350000 -14.166613 -7.222803 -3.346625 13.922303 -17.519487
0.360000 -14.769423 -7.655267 -3.569023 14.587088 -18.132221
0.370000 -15.370641 -8.097787 -3.793308 15.246680 -18.726227
0.380000 -15.969475 -8.549927 -4.017892 15.897234 -19.298889
0.390000 -16.565155 -9.011266 -4.241055 16.534597 -19.847431
0.400000 -17.156935 -9.481404 -4.460957 17.154342 -20.368917
