# A0	H_PF	H_EL	H_PH	H_INT	H_DSE
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.010000 -0.007844 -0.001279 0.000022 0.002512 -0.009099
0.020000 -0.031362 -0.005124 0.000085 0.010043 -0.036366
0.030000 -0.070515 -0.011559 0.000182 0.022579 -0.081717
0.040000 -0.125238 -0.020626 0.000301 0.040096 -0.145010
0.050000 -0.195442 -0.032381 0.000426 0.062562 -0.226050
0.060000 -0.281010 -0.046896 0.000536 0.089936 -0.324587
0.070000 -0.381803 -0.064257 0.000604 0.122169 -0.440320
0.080000 -0.497658 -0.084565 0.000601 0.159205 -0.572900
0.090000 -0.628386 -0.107933 0.000494 0.200982 -0.721929
0.100000 -0.773779 -0.134486 0.000242 0.247433 -0.886967
0.110000 -0.933606 -0.164362 -0.000195 0.298484 -1.067533
0.120000 -1.107616 -0.197705 -0.000863 0.354061 -1.263109
0.130000 -1.295539 -0.234671 -0.001812 0.414086 -1.473142
0.140000 -1.497086 -0.275422 -0.003094 0.478479 -1.697049
0.150000 -1.711951 -0.320126 -0.004763 0.547162 -1.934223
0.160000 -1.939814 -0.368957 -0.006879 0.620054 -2.184032
0.170000 -2.180338 -0.422090 -0.009501 0.697078 -2.445826
0.180000 -2.433175 -0.479704 -0.012691 0.778159 -2.718938
0.190000 -2.697962 -0.541980 -0.016513 0.863223 -3.002693
0.200000 -2.974329 -0.609095 -0.021033 0.952203 -3.296404
0.210000 -3.261895 -0.681229 -0.026316 1.045032 -3.599381
0.220000 -3.560268 -0.758556 -0.032429 1.141649 -3.910932
0.230000 -3.869053 -0.841248 -0.039436 1.241995 -4.230364
0.240000 -4.187849 -0.929473 -0.047405 1.346017 -4.556989
0.250000 -4.516247 -1.023390 -0.056397 1.453663 -4.890124
0.260000 -4.853838 -1.123156 -0.066475 1.564884 -5.229092
0.270000 -5.200209 -1.228918 -0.077696 1.679631 -5.573226
0.280000 -5.554946 -1.340815 -0.090118 1.797857 -5.921871
0.290000 -5.917634 -1.458981 -0.103787 1.919512 -6.274378
0.300000 -6.287860 -1.583537 -0.118751 2.044542 -6.630114
0.310000 -6.665210 -1.714597 -0.135045 2.172888 -6.988456
0.320000 -7.049273 -1.852265 -0.152699 2.304483 -7.348792
0.330000 -7.439643 -1.996635 -0.171734 2.439248 -7.710522
0.340000 -7.835915 -2.147792 -0.192160 2.577092 -8.073054
0.350000 -8.237688 -2.305811 -0.213975 2.717907 -8.435809
0.360000 -8.644567 -2.470756 -0.237163 2.861563 -8.798211
0.370000 -9.056162 -2.642684 -0.261694 3.007910 -9.159693
0.380000 -9.472087 -2.821641 -0.287524 3.156768 -9.519690
0.390000 -9.891963 -3.007664 -0.314589 3.307928 -9.877639
0.400000 -10.315417 -3.200783 -0.342806 3.461147 -10.232976
