# A0	H_PF	H_EL	H_PH	H_INT	H_DSE
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.010000 -0.014151 -0.004218 -0.001132 0.010694 -0.019494
0.020000 -0.056560 -0.016891 -0.004539 0.042749 -0.077879
0.030000 -0.127105 -0.038067 -0.010256 0.096086 -0.174867
0.040000 -0.225577 -0.067831 -0.018340 0.170576 -0.309982
0.050000 -0.351689 -0.106298 -0.028870 0.266041 -0.482564
0.060000 -0.505076 -0.153612 -0.041947 0.382262 -0.691779
0.070000 -0.685295 -0.209945 -0.057696 0.518976 -0.936631
0.080000 -0.891831 -0.275495 -0.076261 0.675891 -1.215966
0.090000 -1.124099 -0.350479 -0.097811 0.852686 -1.528495
0.100000 -1.381449 -0.435135 -0.122532 1.049019 -1.872801
0.110000 -1.663169 -0.529714 -0.150631 1.264535 -2.247359
0.120000 -1.968490 -0.634477 -0.182337 1.498873 -2.650550
0.130000 -2.296592 -0.749693 -0.217894 1.751672 -3.080677
0.140000 -2.646607 -0.875634 -0.257562 2.022573 -3.535984
0.150000 -3.017624 -1.012568 -0.301618 2.311232 -4.014670
0.160000 -3.408700 -1.160759 -0.350351 2.617316 -4.514906
0.170000 -3.818856 -1.320458 -0.404057 2.940507 -5.034848
0.180000 -4.247090 -1.491905 -0.463040 3.280506 -5.572651
0.190000 -4.692379 -1.675318 -0.527604 3.637024 -6.126481
0.200000 -5.153683 -1.870894 -0.598050 4.009785 -6.694523
0.210000 -5.629954 -2.078805 -0.674673 4.398515 -7.274991
0.220000 -6.120137 -2.299191 -0.757748 4.802936 -7.866134
0.230000 -6.623178 -2.532162 -0.847533 5.222755 -8.466237
0.240000 -7.138024 -2.777796 -0.944254 5.657650 -9.073625
0.250000 -7.663631 -3.036131 -1.048098 6.107259 -9.686662
0.260000 -8.198967 -3.307170 -1.159209 6.571158 -10.303746
0.270000 -8.743013 -3.590877 -1.277671 7.048844 -10.923309
0.280000 -9.294768 -3.887177 -1.403506 7.539716 -11.543802
0.290000 -9.853253 -4.195958 -1.536656 8.043054 -12.163693
0.300000 -10.417510 -4.517071 -1.676981 8.557993 -12.781451
0.310000 -10.986607 -4.850331 -1.824243 9.083505 -13.395539
0.320000 -11.559636 -5.195519 -1.978098 9.618373 -14.004392
0.330000 -12.135719 -5.552388 -2.138093 10.161174 -14.606411
0.340000 -12.714002 -5.920664 -2.303652 10.710256 -15.199942
0.350000 -13.293662 -6.300050 -2.474075 11.263724 -15.783262
0.360000 -13.873901 -6.690231 -2.648536 11.819432 -16.354566
0.370000 -14.453949 -7.090885 -2.826080 12.374968 -16.911952
0.380000 -15.033058 -7.501678 -3.005628 12.927655 -17.453407
0.390000 -15.610509 -7.922282 -3.185982 13.474556 -17.976802
0.400000 -16.185600 -8.352373 -3.365834 14.012486 -18.479880
