# A0	H_PF	H_EL	H_PH	H_INT	H_DSE
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.010000 -0.018213 -0.007024 -0.003363 0.020763 -0.028589
0.020000 -0.072783 -0.028116 -0.013475 0.082997 -0.114188
0.030000 -0.163500 -0.063330 -0.030404 0.186532 -0.256299
0.040000 -0.290022 -0.112758 -0.054262 0.331094 -0.454097
0.050000 -0.451869 -0.176521 -0.085208 0.516306 -0.706446
0.060000 -0.648433 -0.254775 -0.123444 0.741701 -1.011915
0.070000 -0.878981 -0.347698 -0.169218 1.006732 -1.368797
0.080000 -1.142662 -0.455492 -0.222821 1.310787 -1.775136
0.090000 -1.438513 -0.578374 -0.284586 1.653199 -2.228752
0.100000 -1.765469 -0.716574 -0.354890 2.033267 -2.727272
0.110000 -2.122366 -0.870324 -0.434149 2.450268 -3.268161
0.120000 -2.507958 -1.039855 -0.522816 2.903468 -3.848754
0.130000 -2.920920 -1.225390 -0.621377 3.392137 -4.466289
0.140000 -3.359860 -1.427134 -0.730344 3.915553 -5.117935
0.150000 -3.823331 -1.645271 -0.850248 4.473011 -5.800823
0.160000 -4.309840 -1.879950 -0.981633 5.063813 -6.512069
0.170000 -4.817858 -2.131285 -1.125038 5.687268 -7.248803
0.180000 -5.345829 -2.399341 -1.280987 6.342678 -8.008179
0.190000 -5.892186 -2.684133 -1.449974 7.029314 -8.787394
0.200000 -6.455354 -2.985617 -1.632440 7.746396 -9.583693
0.210000 -7.033764 -3.303689 -1.828761 8.493061 -10.394375
0.220000 -7.625857 -3.638175 -2.039221 9.268331 -11.216793
0.230000 -8.230097 -3.988833 -2.263992 10.071068 -12.048340
0.240000 -8.844978 -4.355355 -2.503115 10.899939 -12.886446
0.250000 -9.469025 -4.737361 -2.756471 11.753366 -13.728559
0.260000 -10.100808 -5.134405 -3.023764 12.629486 -14.572126
0.270000 -10.738938 -5.545978 -3.304495 13.526103 -15.414568
0.280000 -11.382076 -5.971514 -3.597945 14.440642 -16.253259
0.290000 -12.028937 -6.410398 -3.903156 15.370111 -17.085494
0.300000 -12.678286 -6.861970 -4.218915 16.311060 -17.908461
0.310000 -13.328943 -7.325539 -4.543745 17.259553 -18.719212
0.320000 -13.979782 -7.800393 -4.875898 18.211146 -19.514636
0.330000 -14.629726 -8.285809 -5.213358 19.160873 -20.291432
0.340000 -15.277750 -8.781065 -5.553846 20.103247 -21.046086
0.350000 -15.922872 -9.285455 -5.894839 21.032280 -21.774858
0.360000 -16.564154 -9.798301 -6.233590 21.941506 -22.473769
0.370000 -17.200689 -10.318961 -6.567163 22.824032 -23.138597
0.380000 -17.831605 -10.846846 -6.892472 23.672602 -23.764890
0.390000 -18.456050 -11.381425 -7.206325 24.479674 -24.347972
0.400000 -19.073189 -11.922240 -7.505487 25.237518 -24.882980
