# A0	H_PF	H_EL	H_PH	H_INT	H_DSE
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.010000 -0.018770 -0.006974 -0.002500 0.018935 -0.028230
0.020000 -0.075000 -0.027919 -0.010036 0.075701 -0.112745
0.030000 -0.168455 -0.062906 -0.022713 0.170183 -0.253019
0.040000 -0.298749 -0.112051 -0.040707 0.302200 -0.448191
0.050000 -0.465343 -0.175512 -0.064263 0.471512 -0.697080
0.060000 -0.667559 -0.253482 -0.093698 0.677840 -0.998220
0.070000 -0.904583 -0.346187 -0.129398 0.920879 -1.349878
0.080000 -1.175476 -0.453877 -0.171817 1.200317 -1.750099
0.090000 -1.479183 -0.576821 -0.221477 1.515850 -2.196734
0.100000 -1.814544 -0.715297 -0.278966 1.867200 -2.687480
0.110000 -2.180302 -0.869588 -0.344928 2.254124 -3.219909
0.120000 -2.575120 -1.039973 -0.420066 2.676423 -3.791504
0.130000 -2.997585 -1.226717 -0.505132 3.133950 -4.399686
0.140000 -3.446223 -1.430070 -0.600921 3.626614 -5.041846
0.150000 -3.919509 -1.650257 -0.708263 4.154376 -5.715366
0.160000 -4.415875 -1.887468 -0.828015 4.717254 -6.417647
0.170000 -4.933727 -2.141856 -0.961049 5.315308 -7.146129
0.180000 -5.471446 -2.413524 -1.108236 5.948626 -7.898312
0.190000 -6.027406 -2.702516 -1.270427 6.617307 -8.671770
0.200000 -6.599983 -3.008813 -1.448429 7.321422 -9.464162
0.210000 -7.187562 -3.332318 -1.642983 8.060976 -10.273237
0.220000 -7.788552 -3.672852 -1.854731 8.835860 -11.096828
0.230000 -8.401393 -4.030149 -2.084187 9.645794 -11.932851
0.240000 -9.024567 -4.403849 -2.331703 10.490272 -12.779288
0.250000 -9.656604 -4.793500 -2.597440 11.368504 -13.634168
0.260000 -10.296093 -5.198560 -2.881338 12.279359 -14.495554
0.270000 -10.941685 -5.618396 -3.183087 13.221311 -15.361514
0.280000 -11.592103 -6.052294 -3.502095 14.192385 -16.230099
0.290000 -12.246141 -6.499463 -3.837469 15.190102 -17.099311
0.300000 -12.902673 -6.959047 -4.187984 16.211434 -17.967076
0.310000 -13.560653 -7.430132 -4.552065 17.252747 -18.831203
0.320000 -14.219117 -7.911762 -4.927765 18.309751 -19.689341
0.330000 -14.877180 -8.402949 -5.312756 19.377460 -20.538935
0.340000 -15.534038 -8.902697 -5.704321 20.450152 -21.377171
0.350000 -16.188960 -9.410018 -6.099358 21.521347 -22.200933
0.360000 -16.841287 -9.923953 -6.494399 22.583811 -23.006745
0.370000 -17.490419 -10.443605 -6.885643 23.629569 -23.790740
0.380000 -18.135810 -10.968154 -7.268999 24.649969 -24.548626
0.390000 -18.776955 -11.496892 -7.640146 25.635759 -25.275676
0.400000 -19.413378 -12.029241 -7.994611 26.577206 -25.966732
