# A0	H_PF	H_EL	H_PH	H_INT	H_DSE
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.010000 -0.009017 -0.001582 0.000193 0.002775 -0.010403
0.020000 -0.036050 -0.006341 0.000768 0.011099 -0.041576
0.030000 -0.081046 -0.014310 0.001706 0.024968 -0.093410
0.040000 -0.143916 -0.025547 0.002982 0.044374 -0.165725
0.050000 -0.224537 -0.040128 0.004554 0.069311 -0.258274
0.060000 -0.322753 -0.058152 0.006373 0.099769 -0.370743
0.070000 -0.438375 -0.079738 0.008378 0.135744 -0.502759
0.080000 -0.571182 -0.105019 0.010498 0.177229 -0.653889
0.090000 -0.720924 -0.134148 0.012650 0.224227 -0.823653
0.100000 -0.887324 -0.167290 0.014740 0.276745 -1.011520
0.110000 -1.070078 -0.204623 0.016668 0.334797 -1.216920
0.120000 -1.268855 -0.246336 0.018320 0.398408 -1.439246
0.130000 -1.483304 -0.292626 0.019573 0.467611 -1.677862
0.140000 -1.713052 -0.343700 0.020297 0.542454 -1.932103
0.150000 -1.957706 -0.399768 0.020352 0.622994 -2.201284
0.160000 -2.216856 -0.461044 0.019589 0.709303 -2.484704
0.170000 -2.490074 -0.527747 0.017853 0.801465 -2.781645
0.180000 -2.776921 -0.600095 0.014980 0.899577 -3.091382
0.190000 -3.076942 -0.678307 0.010802 1.003748 -3.413185
0.200000 -3.389672 -0.762598 0.005142 1.114100 -3.746316
0.210000 -3.714635 -0.853181 -0.002178 1.230765 -4.090042
0.220000 -4.051349 -0.950264 -0.011342 1.353885 -4.443627
0.230000 -4.399323 -1.054049 -0.022538 1.483608 -4.806344
0.240000 -4.758059 -1.164731 -0.035951 1.620091 -5.177468
0.250000 -5.127059 -1.282493 -0.051770 1.763492 -5.556287
0.260000 -5.505818 -1.407511 -0.070178 1.913968 -5.942097
0.270000 -5.893831 -1.539945 -0.091357 2.071677 -6.334206
0.280000 -6.290593 -1.679943 -0.115481 2.236765 -6.731935
0.290000 -6.695599 -1.827637 -0.142715 2.409373 -7.134619
0.300000 -7.108348 -1.983143 -0.173214 2.589619 -7.541610
0.310000 -7.528340 -2.146558 -0.207117 2.777606 -7.952272
0.320000 -7.955083 -2.317961 -0.244545 2.973407 -8.365984
0.330000 -8.388089 -2.497408 -0.285599 3.177061 -8.782143
0.340000 -8.826877 -2.684937 -0.330355 3.388569 -9.200154
0.350000 -9.270977 -2.880563 -0.378859 3.607884 -9.619439
0.360000 -9.719925 -3.084277 -0.431126 3.834904 -10.039426
0.370000 -10.173270 -3.296049 -0.487134 4.069465 -10.459552
0.380000 -10.630571 -3.515826 -0.546820 4.311332 -10.879257
0.390000 -11.091402 -3.743534 -0.610078 4.560194 -11.297984
0.400000 -11.555347 -3.979076 -0.676753 4.815651 -11.715169
