# A0	H_PF	H_EL	H_PH	H_INT	H_DSE
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.010000 -0.012430 -0.003030 -0.000149 0.006351 -0.015603
0.020000 -0.049688 -0.012137 -0.000607 0.025398 -0.062341
0.030000 -0.111670 -0.027374 -0.001413 0.057118 -0.140001
0.040000 -0.198210 -0.048827 -0.002628 0.101477 -0.248231
0.050000 -0.309075 -0.076618 -0.004340 0.158431 -0.386548
0.060000 -0.443968 -0.110894 -0.006658 0.227930 -0.554345
0.070000 -0.602533 -0.151835 -0.009720 0.309922 -0.750900
0.080000 -0.784357 -0.199643 -0.013685 0.404357 -0.975386
0.090000 -0.988973 -0.254544 -0.018736 0.511194 -1.226887
0.100000 -1.215861 -0.316780 -0.025079 0.630403 -1.504405
0.110000 -1.464458 -0.386612 -0.032944 0.761970 -1.806872
0.120000 -1.734156 -0.464310 -0.042582 0.905903 -2.133166
0.130000 -2.024308 -0.550155 -0.054263 1.062228 -2.482119
0.140000 -2.334232 -0.644431 -0.068277 1.231000 -2.852524
0.150000 -2.663215 -0.747427 -0.084933 1.412298 -3.243153
0.160000 -3.010515 -0.859428 -0.104557 1.606226 -3.652757
0.170000 -3.375367 -0.980718 -0.127486 1.812917 -4.080080
0.180000 -3.756985 -1.111574 -0.154072 2.032525 -4.523863
0.190000 -4.154564 -1.252261 -0.184678 2.265229 -4.982854
0.200000 -4.567287 -1.403031 -0.219670 2.511225 -5.455811
0.210000 -4.994326 -1.564121 -0.259417 2.770721 -5.941509
0.220000 -5.434845 -1.735746 -0.304289 3.043936 -6.438745
0.230000 -5.888005 -1.918100 -0.354648 3.331084 -6.946341
0.240000 -6.352965 -2.111347 -0.410844 3.632373 -7.463148
0.250000 -6.828887 -2.315624 -0.473206 3.947990 -7.988047
0.260000 -7.314937 -2.531032 -0.542040 4.278088 -8.519953
0.270000 -7.810292 -2.757640 -0.617621 4.622778 -9.057810
0.280000 -8.314138 -2.995476 -0.700177 4.982110 -9.600595
0.290000 -8.825677 -3.244530 -0.789892 5.356060 -10.147316
0.300000 -9.344127 -3.504749 -0.886888 5.744512 -10.697002
0.310000 -9.868726 -3.776040 -0.991219 6.147242 -11.248708
0.320000 -10.398734 -4.058267 -1.102865 6.563899 -11.801502
0.330000 -10.933436 -4.351251 -1.221714 6.993988 -12.354458
0.340000 -11.472141 -4.654774 -1.347562 7.436849 -12.906653
0.350000 -12.014188 -4.968577 -1.480098 7.891637 -13.457149
0.360000 -12.558944 -5.292368 -1.618898 8.357309 -14.004987
0.370000 -13.105807 -5.625821 -1.763417 8.832602 -14.549171
0.380000 -13.654204 -5.968582 -1.912987 9.316020 -15.088655
0.390000 -14.203594 -6.320277 -2.066806 9.805819 -15.622331
0.400000 -14.753466 -6.680516 -2.223944 10.300002 -16.149008
