# A0	H_PF	H_EL	H_PH	H_INT	H_DSE
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.010000 -0.004292 -0.000353 0.000185 0.000335 -0.004459
0.020000 -0.017164 -0.001416 0.000741 0.001340 -0.017828
0.030000 -0.038604 -0.003199 0.001663 0.003016 -0.040084
0.040000 -0.068591 -0.005719 0.002948 0.005367 -0.071187
0.050000 -0.107096 -0.008998 0.004589 0.008395 -0.111082
0.060000 -0.154085 -0.013066 0.006577 0.012104 -0.159699
0.070000 -0.209512 -0.017958 0.008901 0.016500 -0.216955
0.080000 -0.273326 -0.023716 0.011550 0.021589 -0.282750
0.090000 -0.345469 -0.030385 0.014510 0.027381 -0.356974
0.100000 -0.425874 -0.038018 0.017764 0.033884 -0.439503
0.110000 -0.514468 -0.046672 0.021295 0.041111 -0.530202
0.120000 -0.611172 -0.056406 0.025084 0.049074 -0.628924
0.130000 -0.715901 -0.067286 0.029109 0.057788 -0.735512
0.140000 -0.828562 -0.079381 0.033349 0.067272 -0.849802
0.150000 -0.949057 -0.092762 0.037778 0.077544 -0.971618
0.160000 -1.077285 -0.107504 0.042372 0.088626 -1.100779
0.170000 -1.213137 -0.123684 0.047102 0.100542 -1.237098
0.180000 -1.356500 -0.141382 0.051941 0.113318 -1.380378
0.190000 -1.507257 -0.160679 0.056857 0.126984 -1.530419
0.200000 -1.665286 -0.181658 0.061819 0.141570 -1.687017
0.210000 -1.830461 -0.204404 0.066796 0.157111 -1.849963
0.220000 -2.002653 -0.229003 0.071751 0.173642 -2.019043
0.230000 -2.181729 -0.255540 0.076651 0.191202 -2.194042
0.240000 -2.367553 -0.284101 0.081459 0.209831 -2.374741
0.250000 -2.559986 -0.314776 0.086137 0.229574 -2.560921
0.260000 -2.758887 -0.347649 0.090647 0.250474 -2.752358
0.270000 -2.964110 -0.382809 0.094949 0.272579 -2.948830
0.280000 -3.175510 -0.420343 0.099005 0.295939 -3.150111
0.290000 -3.392938 -0.460335 0.102772 0.320602 -3.355978
0.300000 -3.616243 -0.502871 0.106211 0.346622 -3.566204
0.310000 -3.845273 -0.548037 0.109278 0.374051 -3.780565
0.320000 -4.079874 -0.595913 0.111932 0.402944 -3.998837
0.330000 -4.319891 -0.646583 0.114132 0.433354 -4.220795
0.340000 -4.565169 -0.700126 0.115835 0.465337 -4.446216
0.350000 -4.815551 -0.756619 0.117000 0.498948 -4.674879
0.360000 -5.070877 -0.816138 0.117586 0.534239 -4.906564
0.370000 -5.330992 -0.878757 0.117553 0.571265 -5.141052
0.380000 -5.595735 -0.944545 0.116861 0.610076 -5.378126
0.390000 -5.864948 -1.013570 0.115473 0.650722 -5.617573
0.400000 -6.138473 -1.085896 0.113353 0.693249 -5.859179
