# A0	H_PF	H_EL	H_PH	H_INT	H_DSE
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.010000 -0.013728 -0.003704 -0.000407 0.008215 -0.017832
0.020000 -0.054869 -0.014835 -0.001645 0.032849 -0.071238
0.030000 -0.123300 -0.033452 -0.003761 0.073869 -0.159956
0.040000 -0.218816 -0.059652 -0.006835 0.131223 -0.283551
0.050000 -0.341132 -0.093568 -0.010979 0.204842 -0.441427
0.060000 -0.489888 -0.135367 -0.016335 0.294650 -0.632836
0.070000 -0.664650 -0.185245 -0.023078 0.400564 -0.856890
0.080000 -0.864914 -0.243426 -0.031414 0.522503 -1.112578
0.090000 -1.090113 -0.310158 -0.041577 0.660398 -1.398776
0.100000 -1.339619 -0.385707 -0.053834 0.814191 -1.714269
0.110000 -1.612746 -0.470354 -0.068479 0.983845 -2.057758
0.120000 -1.908761 -0.564391 -0.085833 1.169349 -2.427885
0.130000 -2.226882 -0.668119 -0.106245 1.370719 -2.823238
0.140000 -2.566289 -0.781840 -0.130085 1.588002 -3.242367
0.150000 -2.926124 -0.905855 -0.157748 1.821277 -3.683798
0.160000 -3.305497 -1.040462 -0.189648 2.070656 -4.146042
0.170000 -3.703493 -1.185950 -0.226215 2.336280 -4.627608
0.180000 -4.119174 -1.342596 -0.267893 2.618322 -5.127007
0.190000 -4.551582 -1.510659 -0.315134 2.916976 -5.642765
0.200000 -4.999749 -1.690380 -0.368395 3.232457 -6.173430
0.210000 -5.462695 -1.881973 -0.428133 3.564988 -6.717577
0.220000 -5.939436 -2.085624 -0.494794 3.914795 -7.273814
0.230000 -6.428988 -2.301484 -0.568807 4.282090 -7.840787
0.240000 -6.930370 -2.529669 -0.650579 4.667057 -8.417179
0.250000 -7.442607 -2.770252 -0.740479 5.069841 -9.001717
0.260000 -7.964739 -3.023262 -0.838833 5.490523 -9.593167
0.270000 -8.495819 -3.288680 -0.945911 5.929104 -10.190332
0.280000 -9.034919 -3.566440 -1.061913 6.385486 -10.792052
0.290000 -9.581137 -3.856423 -1.186962 6.859445 -11.397196
0.300000 -10.133593 -4.158461 -1.321088 7.350613 -12.004657
0.310000 -10.691439 -4.472332 -1.464216 7.858450 -12.613340
0.320000 -11.253857 -4.797768 -1.616155 8.382224 -13.222157
0.330000 -11.820065 -5.134451 -1.776584 8.920981 -13.830010
0.340000 -12.389314 -5.482018 -1.945042 9.473525 -14.435779
0.350000 -12.960895 -5.840066 -2.120919 10.038394 -15.038304
0.360000 -13.534137 -6.208158 -2.303446 10.613836 -15.636370
0.370000 -14.108408 -6.585827 -2.491687 11.197792 -16.228686
0.380000 -14.683112 -6.972586 -2.684541 11.787881 -16.813866
0.390000 -15.257694 -7.367937 -2.880737 12.381390 -17.390409
0.400000 -15.831633 -7.771382 -3.078840 12.975272 -17.956683
