# A0	H_PF	H_EL	H_PH	H_INT	H_DSE
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.010000 -0.003626 -0.000252 0.000161 0.000180 -0.003716
0.020000 -0.014502 -0.001009 0.000645 0.000720 -0.014858
0.030000 -0.032620 -0.002278 0.001448 0.001620 -0.033410
0.040000 -0.057963 -0.004073 0.002569 0.002885 -0.059343
0.050000 -0.090513 -0.006411 0.004002 0.004515 -0.092619
0.060000 -0.130242 -0.009312 0.005741 0.006515 -0.133187
0.070000 -0.177120 -0.012804 0.007780 0.008890 -0.180987
0.080000 -0.231110 -0.016916 0.010110 0.011645 -0.235949
0.090000 -0.292169 -0.021684 0.012722 0.014788 -0.297994
0.100000 -0.360249 -0.027147 0.015604 0.018326 -0.367032
0.110000 -0.435298 -0.033346 0.018746 0.022268 -0.442966
0.120000 -0.517259 -0.040327 0.022133 0.026624 -0.525690
0.130000 -0.606070 -0.048139 0.025752 0.031408 -0.615090
0.140000 -0.701663 -0.056835 0.029586 0.036632 -0.711046
0.150000 -0.803968 -0.066468 0.033620 0.042311 -0.813431
0.160000 -0.912911 -0.077095 0.037836 0.048461 -0.922112
0.170000 -1.028412 -0.088776 0.042215 0.055100 -1.036951
0.180000 -1.150389 -0.101570 0.046738 0.062248 -1.157804
0.190000 -1.278756 -0.115542 0.051383 0.069925 -1.284523
0.200000 -1.413424 -0.130755 0.056130 0.078156 -1.416956
0.210000 -1.554300 -0.147273 0.060955 0.086965 -1.554948
0.220000 -1.701290 -0.165164 0.065836 0.096378 -1.698339
0.230000 -1.854294 -0.184495 0.070747 0.106422 -1.846969
0.240000 -2.013213 -0.205334 0.075664 0.117128 -2.000672
0.250000 -2.177944 -0.227748 0.080561 0.128527 -2.159285
0.260000 -2.348381 -0.251807 0.085411 0.140651 -2.322637
0.270000 -2.524418 -0.277581 0.090187 0.153535 -2.490560
0.280000 -2.705943 -0.305137 0.094862 0.167215 -2.662883
0.290000 -2.892848 -0.334545 0.099405 0.181727 -2.839435
0.300000 -3.085019 -0.365874 0.103788 0.197109 -3.020043
0.310000 -3.282342 -0.399192 0.107983 0.213402 -3.204534
0.320000 -3.484701 -0.434567 0.111958 0.230644 -3.392735
0.330000 -3.691979 -0.472066 0.115684 0.248877 -3.584474
0.340000 -3.904059 -0.511756 0.119130 0.268143 -3.779577
0.350000 -4.120822 -0.553701 0.122266 0.288483 -3.977870
0.360000 -4.342148 -0.597968 0.125061 0.309940 -4.179183
0.370000 -4.567917 -0.644617 0.127486 0.332557 -4.383342
0.380000 -4.798007 -0.693712 0.129509 0.356374 -4.590178
0.390000 -5.032296 -0.745311 0.131102 0.381433 -4.799521
0.400000 -5.270664 -0.799474 0.132236 0.407776 -5.011201
