# A0	H_PF	H_EL	H_PH	H_INT	H_DSE
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.010000 -0.018956 -0.007615 -0.003979 0.023176 -0.030538
0.020000 -0.075749 -0.030478 -0.015942 0.092639 -0.121968
0.030000 -0.170153 -0.068643 -0.035964 0.208199 -0.273744
0.040000 -0.301793 -0.122199 -0.064171 0.369544 -0.484966
0.050000 -0.470150 -0.191266 -0.100740 0.576246 -0.754390
0.060000 -0.674564 -0.275992 -0.145895 0.827777 -1.080454
0.070000 -0.914240 -0.376552 -0.199912 1.123519 -1.461295
0.080000 -1.188256 -0.493138 -0.263116 1.462776 -1.894778
0.090000 -1.495569 -0.625957 -0.335879 1.844799 -2.378532
0.100000 -1.835023 -0.775225 -0.418619 2.268794 -2.909974
0.110000 -2.205364 -0.941158 -0.511799 2.733946 -3.486353
0.120000 -2.605244 -1.123965 -0.615924 3.239427 -4.104781
0.130000 -3.033232 -1.323845 -0.731531 3.784412 -4.762267
0.140000 -3.487829 -1.540970 -0.859187 4.368084 -5.455756
0.150000 -3.967479 -1.775488 -0.999474 4.989637 -6.182155
0.160000 -4.470578 -2.027504 -1.152984 5.648273 -6.938362
0.170000 -4.995484 -2.297081 -1.320298 6.343186 -7.721292
0.180000 -5.540538 -2.584225 -1.501972 7.073551 -8.527892
0.190000 -6.104062 -2.888885 -1.698514 7.838492 -9.355156
0.200000 -6.684382 -3.210941 -1.910366 8.637055 -10.200130
0.210000 -7.279830 -3.550204 -2.137878 9.468168 -11.059916
0.220000 -7.888757 -3.906408 -2.381286 10.330598 -11.931661
0.230000 -8.509542 -4.279214 -2.640679 11.222906 -12.812554
0.240000 -9.140600 -4.668206 -2.915984 12.143397 -13.699807
0.250000 -9.780387 -5.072893 -3.206928 13.090070 -14.590636
0.260000 -10.427406 -5.492714 -3.513024 14.060567 -15.482236
0.270000 -11.080215 -5.927043 -3.833540 15.052123 -16.371754
0.280000 -11.737426 -6.375200 -4.167480 16.061515 -17.256262
0.290000 -12.397711 -6.836452 -4.513568 17.085028 -18.132720
0.300000 -13.059800 -7.310031 -4.870231 18.118411 -18.997949
0.310000 -13.722483 -7.795143 -5.235596 19.156852 -19.848596
0.320000 -14.384609 -8.290982 -5.607483 20.194963 -20.681107
0.330000 -15.045080 -8.796740 -5.983416 21.226776 -21.491700
0.340000 -15.702852 -9.311626 -6.360636 22.245756 -22.276346
0.350000 -16.356927 -9.834876 -6.736126 23.244830 -23.030755
0.360000 -17.006350 -10.365770 -7.106643 24.216435 -23.750372
0.370000 -17.650198 -10.903640 -7.468762 25.152584 -24.430380
0.380000 -18.287579 -11.447886 -7.818928 26.044950 -25.065716
0.390000 -18.917619 -11.997982 -8.153515 26.884974 -25.651097
0.400000 -19.539459 -12.553489 -8.468895 27.663985 -26.181060
