# A0	H_PF	H_EL	H_PH	H_INT	H_DSE
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.010000 -0.017159 -0.006227 -0.002615 0.017674 -0.025990
0.020000 -0.068573 -0.024928 -0.010478 0.070649 -0.103815
0.030000 -0.154058 -0.056158 -0.023648 0.158784 -0.233036
0.040000 -0.273310 -0.100009 -0.042220 0.281851 -0.412933
0.050000 -0.425905 -0.156604 -0.066329 0.439536 -0.642507
0.060000 -0.611304 -0.226102 -0.096148 0.631449 -0.920504
0.070000 -0.828857 -0.308685 -0.131885 0.857135 -1.245422
0.080000 -1.077809 -0.404560 -0.173790 1.116081 -1.615539
0.090000 -1.357305 -0.513955 -0.222145 1.407729 -2.028934
0.100000 -1.666397 -0.637109 -0.277271 1.731491 -2.483509
0.110000 -2.004052 -0.774273 -0.339521 2.086761 -2.977020
0.120000 -2.369156 -0.925696 -0.409280 2.472922 -3.507102
0.130000 -2.760527 -1.091629 -0.486964 2.889360 -4.071295
0.140000 -3.176921 -1.272309 -0.573012 3.335473 -4.667073
0.150000 -3.617040 -1.467960 -0.667885 3.810672 -5.291868
0.160000 -4.079542 -1.678779 -0.772053 4.314383 -5.943093
0.170000 -4.563051 -1.904937 -0.885994 4.846047 -6.618166
0.180000 -5.066163 -2.146569 -1.010180 5.405105 -7.314520
0.190000 -5.587457 -2.403766 -1.145064 5.990997 -8.029623
0.200000 -6.125501 -2.676575 -1.291071 6.603134 -8.760989
0.210000 -6.678864 -2.964990 -1.448580 7.240882 -9.506177
0.220000 -7.246120 -3.268949 -1.617912 7.903539 -10.262799
0.230000 -7.825857 -3.588334 -1.799308 8.590300 -11.028515
0.240000 -8.416680 -3.922965 -1.992916 9.300227 -11.801026
0.250000 -9.017224 -4.272604 -2.198771 10.032217 -12.578067
0.260000 -9.626154 -4.636950 -2.416775 10.784959 -13.357388
0.270000 -10.242168 -5.015647 -2.646680 11.556901 -14.136741
0.280000 -10.864005 -5.408282 -2.888069 12.346207 -14.913861
0.290000 -11.490449 -5.814393 -3.140340 13.150725 -15.686439
0.300000 -12.120322 -6.233472 -3.402692 13.967943 -16.452102
0.310000 -12.752497 -6.664973 -3.674107 14.794965 -17.208382
0.320000 -13.385891 -7.108322 -3.953349 15.628479 -17.952700
0.330000 -14.019466 -7.562919 -4.238953 16.464740 -18.682334
0.340000 -14.652229 -8.028159 -4.529231 17.299559 -19.394398
0.350000 -15.283229 -8.503431 -4.822274 18.128305 -20.085828
0.360000 -15.911551 -8.988134 -5.115965 18.945910 -20.753361
0.370000 -16.536320 -9.481690 -5.408003 19.746902 -21.393530
0.380000 -17.156688 -9.983547 -5.695920 20.525438 -22.002658
0.390000 -17.771833 -10.493196 -5.977125 21.275355 -22.576867
0.400000 -18.380956 -11.010178 -6.248932 21.990239 -23.112084
