# A0	H_PF	H_EL	H_PH	H_INT	H_DSE
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.010000 -0.015326 -0.004628 -0.000858 0.010963 -0.020803
0.020000 -0.061250 -0.018534 -0.003453 0.043836 -0.083099
0.030000 -0.137619 -0.041783 -0.007849 0.098567 -0.186554
0.040000 -0.244176 -0.074482 -0.014150 0.175073 -0.330617
0.050000 -0.380565 -0.116777 -0.022504 0.273250 -0.514534
0.060000 -0.546338 -0.168851 -0.033099 0.392972 -0.737359
0.070000 -0.740953 -0.230919 -0.046168 0.534109 -0.997974
0.080000 -0.963784 -0.303225 -0.061980 0.696528 -1.295107
0.090000 -1.214126 -0.386035 -0.080849 0.880109 -1.627351
0.100000 -1.491200 -0.479635 -0.103126 1.084747 -1.993186
0.110000 -1.794159 -0.584323 -0.129199 1.310365 -2.391002
0.120000 -2.122095 -0.700406 -0.159493 1.556914 -2.819110
0.130000 -2.474047 -0.828195 -0.194466 1.824385 -3.275771
0.140000 -2.849006 -0.967999 -0.234606 2.112804 -3.759206
0.150000 -3.245920 -1.120121 -0.280428 2.422238 -4.267609
0.160000 -3.663703 -1.284853 -0.332473 2.752795 -4.799173
0.170000 -4.101238 -1.462471 -0.391296 3.104619 -5.352090
0.180000 -4.557386 -1.653230 -0.457470 3.477888 -5.924574
0.190000 -5.030990 -1.857359 -0.531570 3.872802 -6.514862
0.200000 -5.520881 -2.075055 -0.614171 4.289578 -7.121233
0.210000 -6.025887 -2.306475 -0.705835 4.728432 -7.742008
0.220000 -6.544832 -2.551737 -0.807100 5.189562 -8.375558
0.230000 -7.076549 -2.810908 -0.918466 5.673130 -9.020305
0.240000 -7.619882 -3.084001 -1.040386 6.179233 -9.674728
0.250000 -8.173692 -3.370974 -1.173244 6.707880 -10.337355
0.260000 -8.736861 -3.671724 -1.317343 7.258966 -11.006759
0.270000 -9.308299 -3.986087 -1.472892 7.832238 -11.681559
0.280000 -9.886949 -4.313833 -1.639980 8.427268 -12.360404
0.290000 -10.471789 -4.654674 -1.818569 9.043419 -13.041966
0.300000 -11.061837 -5.008256 -2.008471 9.679815 -13.724924
0.310000 -11.656153 -5.374167 -2.209335 10.335305 -14.407956
0.320000 -12.253844 -5.751941 -2.420630 11.008438 -15.089710
0.330000 -12.854065 -6.141059 -2.641629 11.697419 -15.768796
0.340000 -13.456022 -6.540962 -2.871399 12.400089 -16.443750
0.350000 -14.058967 -6.951049 -3.108790 13.113893 -17.113021
0.360000 -14.662207 -7.370698 -3.352429 13.835855 -17.774934
0.370000 -15.265094 -7.799270 -3.600719 14.562566 -18.427671
0.380000 -15.867030 -8.236124 -3.851841 15.290173 -19.069237
0.390000 -16.467458 -8.680632 -4.103765 16.014383 -19.697443
0.400000 -17.065864 -9.132194 -4.354266 16.730473 -20.309878
