# A0	H_PF	H_EL	H_PH	H_INT	H_DSE
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.100000 -1.033286 -0.033335 0.026718 -0.027007 -0.999662
0.200000 -2.002589 -0.122939 0.049664 -0.000630 -1.928684
0.300000 -2.915012 -0.257170 0.067448 0.073917 -2.799208
0.400000 -3.776157 -0.427758 0.078857 0.193174 -3.620430
0.500000 -4.590599 -0.628482 0.082803 0.354675 -4.399595
0.600000 -5.362182 -0.854456 0.078308 0.556537 -5.142571
0.700000 -6.094194 -1.101714 0.064502 0.797219 -5.854201
0.800000 -6.789498 -1.366951 0.040625 1.075369 -6.538542
0.900000 -7.450624 -1.647353 0.006028 1.389730 -7.199028
1.000000 -8.079826 -1.940480 -0.039829 1.739073 -7.838590
1.100000 -8.679138 -2.244189 -0.097373 2.122165 -8.459740
1.200000 -9.250404 -2.556580 -0.166922 2.537746 -9.064648
1.300000 -9.795313 -2.875953 -0.248694 2.984519 -9.655186
1.400000 -10.315417 -3.200783 -0.342806 3.461147 -10.232976
1.500000 -10.812149 -3.529697 -0.449288 3.966260 -10.799424
1.600000 -11.286838 -3.861459 -0.568084 4.498456 -11.355750
1.700000 -11.740719 -4.194955 -0.699064 5.056313 -11.903013
1.800000 -12.174946 -4.529182 -0.842035 5.638398 -12.442127
1.900000 -12.590596 -4.863241 -0.996743 6.243277 -12.973887
2.000000 -12.988677 -5.196331 -1.162886 6.869520 -13.498979
2.100000 -13.370135 -5.527735 -1.340121 7.515716 -14.017995
2.200000 -13.735859 -5.856820 -1.528071 8.180476 -14.531444
2.300000 -14.086681 -6.183028 -1.726331 8.862442 -15.039764
2.400000 -14.423387 -6.505872 -1.934476 9.560292 -15.543332
2.500000 -14.746713 -6.824926 -2.152066 10.272746 -16.042466
2.600000 -15.057354 -7.139826 -2.378652 10.998565 -16.537441
2.700000 -15.355965 -7.450261 -2.613776 11.736562 -17.028489
2.800000 -15.643161 -7.755968 -2.856984 12.485598 -17.515806
2.900000 -15.919524 -8.056731 -3.107820 13.244584 -17.999557
3.000000 -16.185600 -8.352373 -3.365834 14.012486 -18.479880
3.100000 -16.441906 -8.642753 -3.630582 14.788319 -18.956890
3.200000 -16.688929 -8.927766 -3.901631 15.571152 -19.430683
3.300000 -16.927127 -9.207333 -4.178560 16.360103 -19.901337
3.400000 -17.156935 -9.481404 -4.460957 17.154342 -20.368917
3.500000 -17.378762 -9.749951 -4.748424 17.953087 -20.833474
3.600000 -17.592993 -10.012966 -5.040580 18.755603 -21.295049
3.700000 -17.799992 -10.270463 -5.337055 19.561200 -21.753675
3.800000 -18.000106 -10.522467 -5.637495 20.369234 -22.209377
3.900000 -18.193657 -10.769021 -5.941562 21.179101 -22.662176
4.000000 -18.380956 -11.010178 -6.248932 21.990239 -23.112084
4.100000 -18.562291 -11.246002 -6.559296 22.802121 -23.559113
4.200000 -18.737937 -11.476565 -6.872361 23.614259 -24.003269
4.300000 -18.908154 -11.701949 -7.187846 24.426199 -24.444558
4.400000 -19.073189 -11.922240 -7.505487 25.237518 -24.882980
4.500000 -19.233273 -12.137529 -7.825032 26.047826 -25.318538
4.600000 -19.388627 -12.347912 -8.146243 26.856760 -25.751232
4.700000 -19.539459 -12.553489 -8.468895 27.663985 -26.181060
4.800000 -19.685966 -12.754362 -8.792775 28.469191 -26.608021
4.900000 -19.828336 -12.950633 -9.117682 29.272094 -27.032115
5.000000 -19.966746 -13.142408 -9.443427 30.072429 -27.453340
