# A0	H_PF	H_EL	H_PH	H_INT	H_DSE
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.010000 -0.015727 -0.005222 -0.001802 0.014040 -0.022742
0.020000 -0.062855 -0.020907 -0.007223 0.056123 -0.090848
0.030000 -0.141231 -0.047108 -0.016309 0.126141 -0.203955
0.040000 -0.250598 -0.083915 -0.029136 0.223920 -0.361466
0.050000 -0.390602 -0.131451 -0.045810 0.349215 -0.562557
0.060000 -0.560791 -0.189869 -0.066466 0.501728 -0.806185
0.070000 -0.760619 -0.259351 -0.091270 0.681106 -1.091103
0.080000 -0.989451 -0.340104 -0.120416 0.886950 -1.415881
0.090000 -1.246568 -0.432357 -0.154129 1.118829 -1.778912
0.100000 -1.531171 -0.536353 -0.192658 1.376285 -2.178445
0.110000 -1.842386 -0.652351 -0.236283 1.658843 -2.612596
0.120000 -2.179274 -0.780614 -0.285307 1.966020 -3.079373
0.130000 -2.540830 -0.921410 -0.340058 2.297338 -3.576700
0.140000 -2.925999 -1.075004 -0.400884 2.652323 -4.102434
0.150000 -3.333675 -1.241650 -0.468153 3.030517 -4.654389
0.160000 -3.762713 -1.421591 -0.542244 3.431477 -5.230355
0.170000 -4.211931 -1.615050 -0.623546 3.854778 -5.828113
0.180000 -4.680124 -1.822225 -0.712451 4.300008 -6.445456
0.190000 -5.166064 -2.043285 -0.809345 4.766762 -7.080196
0.200000 -5.668512 -2.278367 -0.914602 5.254636 -7.730179
0.210000 -6.186220 -2.527567 -1.028572 5.763210 -8.393292
0.220000 -6.717942 -2.790941 -1.151574 6.292036 -9.067463
0.230000 -7.262434 -3.068500 -1.283880 6.840617 -9.750671
0.240000 -7.818466 -3.360207 -1.425710 7.408386 -10.440936
0.250000 -8.384823 -3.665978 -1.577210 7.994683 -11.136317
0.260000 -8.960308 -3.985679 -1.738446 8.598725 -11.834908
0.270000 -9.543751 -4.319128 -1.909385 9.219582 -12.534821
0.280000 -10.134010 -4.666092 -2.089885 9.856144 -13.234178
0.290000 -10.729973 -5.026295 -2.279676 10.507091 -13.931093
0.300000 -11.330560 -5.399416 -2.478352 11.170865 -14.623657
0.310000 -11.934727 -5.785095 -2.685355 11.845637 -15.309915
0.320000 -12.541468 -6.182937 -2.899966 12.529285 -15.987849
0.330000 -13.149811 -6.592520 -3.121300 13.219367 -16.655358
0.340000 -13.758820 -7.013396 -3.348294 13.913105 -17.310235
0.350000 -14.367597 -7.445106 -3.579714 14.607374 -17.950151
0.360000 -14.975276 -7.887180 -3.814151 15.298696 -18.572641
0.370000 -15.581023 -8.339150 -4.050033 15.983243 -19.175084
0.380000 -16.184035 -8.800559 -4.285632 16.656854 -19.754698
0.390000 -16.783533 -9.270964 -4.519089 17.315053 -20.308534
0.400000 -17.378762 -9.749951 -4.748424 17.953087 -20.833474
