# A0	H_PF	H_EL	H_PH	H_INT	H_DSE
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.010000 -0.012037 -0.003041 -0.000523 0.007123 -0.015596
0.020000 -0.048117 -0.012180 -0.002098 0.028476 -0.062315
0.030000 -0.108150 -0.027459 -0.004749 0.064009 -0.139952
0.040000 -0.191987 -0.048949 -0.008511 0.113641 -0.248167
0.050000 -0.299418 -0.076750 -0.013437 0.177261 -0.386491
0.060000 -0.430178 -0.110988 -0.019590 0.254729 -0.554329
0.070000 -0.583945 -0.151809 -0.027052 0.345881 -0.750965
0.080000 -0.760343 -0.199386 -0.035916 0.450531 -0.975572
0.090000 -0.958947 -0.253912 -0.046289 0.568474 -1.227220
0.100000 -1.179280 -0.315595 -0.058290 0.699490 -1.504884
0.110000 -1.420822 -0.384661 -0.072053 0.843349 -1.807455
0.120000 -1.683006 -0.461347 -0.087723 0.999816 -2.133752
0.130000 -1.965228 -0.545900 -0.105456 1.168654 -2.482526
0.140000 -2.266847 -0.638572 -0.125419 1.349626 -2.852482
0.150000 -2.587189 -0.739621 -0.147790 1.542502 -3.242280
0.160000 -2.925549 -0.849304 -0.172753 1.747059 -3.650552
0.170000 -3.281197 -0.967875 -0.200502 1.963087 -4.075908
0.180000 -3.653381 -1.095583 -0.231234 2.190384 -4.516947
0.190000 -4.041327 -1.232669 -0.265153 2.428764 -4.972268
0.200000 -4.444250 -1.379362 -0.302462 2.678050 -5.440476
0.210000 -4.861349 -1.535876 -0.343364 2.938079 -5.920188
0.220000 -5.291817 -1.702411 -0.388058 3.208692 -6.410040
0.230000 -5.734840 -1.879147 -0.436737 3.489735 -6.908692
0.240000 -6.189601 -2.066244 -0.489581 3.781052 -7.414829
0.250000 -6.655286 -2.263841 -0.546758 4.082480 -7.927167
0.260000 -7.131080 -2.472050 -0.608416 4.393836 -8.444449
0.270000 -7.616176 -2.690963 -0.674679 4.714914 -8.965450
0.280000 -8.109776 -2.920643 -0.745641 5.045474 -9.488967
0.290000 -8.611091 -3.161128 -0.821364 5.385225 -10.013824
0.300000 -9.119342 -3.412431 -0.901868 5.733819 -10.538862
0.310000 -9.633765 -3.674538 -0.987128 6.090835 -11.062935
0.320000 -10.153613 -3.947409 -1.077067 6.455766 -11.584904
0.330000 -10.678152 -4.230979 -1.171548 6.828003 -12.103627
0.340000 -11.206665 -4.525163 -1.270375 7.206825 -12.617952
0.350000 -11.738456 -4.829852 -1.373281 7.591385 -13.126708
0.360000 -12.272843 -5.144917 -1.479929 7.980696 -13.628694
0.370000 -12.809165 -5.470214 -1.589904 8.373620 -14.122668
0.380000 -13.346778 -5.805586 -1.702713 8.768862 -14.607342
0.390000 -13.885055 -6.150863 -1.817787 9.164963 -15.081368
0.400000 -14.423387 -6.505872 -1.934476 9.560292 -15.543332
