# A0	H_PF	H_EL	H_PH	H_INT	H_DSE
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.010000 -0.015703 -0.004862 -0.000990 0.011694 -0.021546
0.020000 -0.062759 -0.019469 -0.003981 0.046755 -0.086064
0.030000 -0.141004 -0.043889 -0.009040 0.105127 -0.193202
0.040000 -0.250170 -0.078230 -0.016281 0.186721 -0.342380
0.050000 -0.389883 -0.122641 -0.025858 0.291418 -0.532802
0.060000 -0.559671 -0.177308 -0.037974 0.419082 -0.763471
0.070000 -0.758965 -0.242449 -0.052873 0.569567 -1.033210
0.080000 -0.987109 -0.318311 -0.070846 0.742728 -1.340681
0.090000 -1.243364 -0.405163 -0.092223 0.938427 -1.684404
0.100000 -1.526910 -0.503294 -0.117379 1.156547 -2.062784
0.110000 -1.836861 -0.613004 -0.146727 1.396997 -2.474127
0.120000 -2.172266 -0.734602 -0.180719 1.659720 -2.916665
0.130000 -2.532118 -0.868399 -0.219840 1.944695 -3.388575
0.140000 -2.915361 -1.014701 -0.264610 2.251943 -3.887992
0.150000 -3.320894 -1.173811 -0.315575 2.581525 -4.413032
0.160000 -3.747582 -1.346014 -0.373307 2.933544 -4.961805
0.170000 -4.194259 -1.531581 -0.438394 3.308144 -5.532428
0.180000 -4.659737 -1.730757 -0.511441 3.705498 -6.123038
0.190000 -5.142808 -1.943758 -0.593052 4.125807 -6.731805
0.200000 -5.642256 -2.170767 -0.683832 4.569283 -7.356941
0.210000 -6.156861 -2.411923 -0.784366 5.036134 -7.996706
0.220000 -6.685401 -2.667321 -0.895211 5.526544 -8.649413
0.230000 -7.226666 -2.937001 -1.016882 6.040650 -9.313434
0.240000 -7.779459 -3.220947 -1.149834 6.578518 -9.987196
0.250000 -8.342600 -3.519082 -1.294450 7.140108 -10.669176
0.260000 -8.914939 -3.831266 -1.451016 7.725248 -11.357905
0.270000 -9.495352 -4.157292 -1.619711 8.333601 -12.051950
0.280000 -10.082753 -4.496888 -1.800587 8.964631 -12.749910
0.290000 -10.676095 -4.849716 -1.993546 9.617570 -13.450403
0.300000 -11.274373 -5.215374 -2.198332 10.291382 -14.152050
0.310000 -11.876632 -5.593401 -2.414503 10.984733 -14.853461
0.320000 -12.481963 -5.983278 -2.641422 11.695948 -15.553210
0.330000 -13.089510 -6.384438 -2.878239 12.422984 -16.249817
0.340000 -13.698470 -6.796270 -3.123881 13.163398 -16.941718
0.350000 -14.308095 -7.218128 -3.377038 13.914314 -17.627243
0.360000 -14.917685 -7.649347 -3.636163 14.672405 -18.304581
0.370000 -15.526596 -8.089248 -3.899470 15.433876 -18.971754
0.380000 -16.134231 -8.537160 -4.164939 16.194458 -19.626590
0.390000 -16.740036 -8.992428 -4.430333 16.949419 -20.266694
0.400000 -17.343501 -9.454437 -4.693211 17.693579 -20.889431
