# A0	H_PF	H_EL	H_PH	H_INT	H_DSE
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.010000 -0.019431 -0.008005 -0.004415 0.024826 -0.031837
0.020000 -0.077643 -0.032036 -0.017688 0.099235 -0.127154
0.030000 -0.174399 -0.072147 -0.039898 0.223021 -0.285374
0.040000 -0.309304 -0.128423 -0.071182 0.395844 -0.505544
0.050000 -0.481813 -0.200984 -0.111725 0.617245 -0.786350
0.060000 -0.691230 -0.289972 -0.161770 0.886651 -1.126140
0.070000 -0.936721 -0.395556 -0.221611 1.203393 -1.522947
0.080000 -1.217315 -0.517923 -0.291594 1.566722 -1.974520
0.090000 -1.531915 -0.657270 -0.372117 1.975826 -2.478354
0.100000 -1.879310 -0.813801 -0.463627 2.429851 -3.031732
0.110000 -2.258182 -0.987719 -0.566619 2.927914 -3.631757
0.120000 -2.667115 -1.179219 -0.681630 3.469124 -4.275391
0.130000 -3.104612 -1.388476 -0.809231 4.052589 -4.959495
0.140000 -3.569104 -1.615642 -0.950024 4.677424 -5.680862
0.150000 -4.058961 -1.860835 -1.104626 5.342753 -6.436253
0.160000 -4.572506 -2.124129 -1.273657 6.047701 -7.222421
0.170000 -5.108028 -2.405548 -1.457722 6.791382 -8.036141
0.180000 -5.663796 -2.705058 -1.657392 7.572875 -8.874221
0.190000 -6.238066 -3.022558 -1.873181 8.391195 -9.733521
0.200000 -6.829096 -3.357874 -2.105523 9.245254 -10.610953
0.210000 -7.435158 -3.710758 -2.354740 10.133822 -11.503482
0.220000 -8.054545 -4.080879 -2.621021 11.055476 -12.408122
0.230000 -8.685584 -4.467829 -2.904389 12.008549 -13.321916
0.240000 -9.326641 -4.871118 -3.204674 12.991074 -14.241923
0.250000 -9.976128 -5.290180 -3.521485 14.000733 -15.165196
0.260000 -10.632512 -5.724375 -3.854186 15.034799 -16.088750
0.270000 -11.294316 -6.173000 -4.201867 16.090089 -17.009537
0.280000 -11.960124 -6.635296 -4.563325 17.162907 -17.924409
0.290000 -12.628583 -7.110457 -4.937049 18.249012 -18.830089
0.300000 -13.298406 -7.597645 -5.321203 19.343574 -19.723131
0.310000 -13.968364 -8.096000 -5.713627 20.441156 -20.599893
0.320000 -14.637293 -8.604657 -6.111834 21.535703 -21.456505
0.330000 -15.304086 -9.122762 -6.513022 22.620543 -22.288845
0.340000 -15.967686 -9.649482 -6.914098 23.688413 -23.092519
0.350000 -16.627088 -10.184023 -7.311703 24.731495 -23.862857
0.360000 -17.281326 -10.725645 -7.702258 25.741480 -24.594903
0.370000 -17.929467 -11.273672 -8.082010 26.709645 -25.283430
0.380000 -18.570607 -11.827505 -8.447097 27.626959 -25.922963
0.390000 -19.203856 -12.386632 -8.793612 28.484198 -26.507810
0.400000 -19.828336 -12.950633 -9.117682 29.272094 -27.032115
