# A0	H_PF	H_EL	H_PH	H_INT	H_DSE
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.010000 -0.019964 -0.007900 -0.003352 0.022490 -0.031201
0.020000 -0.079766 -0.031623 -0.013450 0.089909 -0.124602
0.030000 -0.179141 -0.071240 -0.030416 0.202113 -0.279597
0.040000 -0.317645 -0.126863 -0.054455 0.358868 -0.495195
0.050000 -0.494671 -0.198646 -0.085855 0.559870 -0.770040
0.060000 -0.709447 -0.286776 -0.124983 0.804758 -1.102446
0.070000 -0.961051 -0.391471 -0.172291 1.093141 -1.490430
0.080000 -1.248418 -0.512968 -0.228310 1.424614 -1.931754
0.090000 -1.570356 -0.651518 -0.293650 1.798779 -2.423966
0.100000 -1.925553 -0.807379 -0.368992 2.215262 -2.964444
0.110000 -2.312592 -0.980805 -0.455087 2.673729 -3.550429
0.120000 -2.729969 -1.172039 -0.552751 3.173894 -4.179072
0.130000 -3.176094 -1.381306 -0.662851 3.715524 -4.847460
0.140000 -3.649315 -1.608805 -0.786302 4.298447 -5.552654
0.150000 -4.147926 -1.854700 -0.924056 4.922548 -6.291718
0.160000 -4.670178 -2.119113 -1.077089 5.587769 -7.061745
0.170000 -5.214295 -2.402116 -1.246383 6.294095 -7.859891
0.180000 -5.778483 -2.703719 -1.432911 7.041532 -8.683385
0.190000 -6.360945 -3.023861 -1.637604 7.830077 -9.529557
0.200000 -6.959894 -3.362399 -1.861327 8.659671 -10.395840
0.210000 -7.573562 -3.719100 -2.104837 9.530144 -11.279769
0.220000 -8.200218 -4.093633 -2.368751 10.441143 -12.178977
0.230000 -8.838173 -4.485562 -2.653499 11.392068 -13.091179
0.240000 -9.485796 -4.894349 -2.959292 12.381992 -14.014147
0.250000 -10.141521 -5.319350 -3.286077 13.409593 -14.945687
0.260000 -10.803854 -5.759824 -3.633509 14.473090 -15.883611
0.270000 -11.471382 -6.214937 -4.000916 15.570179 -16.825708
0.280000 -12.142777 -6.683772 -4.387268 16.697970 -17.769708
0.290000 -12.816802 -7.165341 -4.791147 17.852935 -18.713250
0.300000 -13.492312 -7.658595 -5.210727 19.030848 -19.653839
0.310000 -14.168256 -8.162440 -5.643745 20.226725 -20.588797
0.320000 -14.843678 -8.675752 -6.087489 21.434773 -21.515210
0.330000 -15.517711 -9.197396 -6.538785 22.648340 -22.429869
0.340000 -16.189578 -9.726252 -6.994002 23.859883 -23.329205
0.350000 -16.858581 -10.261237 -7.449070 25.060958 -24.209231
0.360000 -17.524094 -10.801333 -7.899512 26.242241 -25.065489
0.370000 -18.185553 -11.345620 -8.340505 27.393585 -25.893013
0.380000 -18.842438 -11.893305 -8.766947 28.504124 -26.686310
0.390000 -19.494263 -12.443747 -9.173555 29.562409 -27.439369
0.400000 -20.140555 -12.996486 -9.554968 30.556597 -28.145697
