# A0	H_PF	H_EL	H_PH	H_INT	H_DSE
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.010000 -0.018456 -0.006740 -0.002304 0.018076 -0.027488
0.020000 -0.073748 -0.026985 -0.009250 0.072268 -0.109781
0.030000 -0.165650 -0.060804 -0.020939 0.162468 -0.246374
0.040000 -0.293786 -0.108315 -0.037540 0.288506 -0.436437
0.050000 -0.457638 -0.169675 -0.059287 0.450159 -0.678836
0.060000 -0.656551 -0.245078 -0.086484 0.647165 -0.972154
0.070000 -0.889736 -0.334751 -0.119501 0.879240 -1.314725
0.080000 -1.156289 -0.438946 -0.158774 1.146093 -1.704661
0.090000 -1.455186 -0.557935 -0.204802 1.447442 -2.139891
0.100000 -1.785307 -0.691999 -0.258150 1.783030 -2.618188
0.110000 -2.145436 -0.841428 -0.319435 2.152635 -3.137208
0.120000 -2.534277 -1.006505 -0.389331 2.556077 -3.694518
0.130000 -2.950463 -1.187506 -0.468562 2.993228 -4.287624
0.140000 -3.392564 -1.384691 -0.557891 3.464014 -4.913996
0.150000 -3.859102 -1.598296 -0.658119 3.968412 -5.571100
0.160000 -4.348557 -1.828528 -0.770070 4.506454 -6.256412
0.170000 -4.859378 -2.075557 -0.894588 5.078215 -6.967447
0.180000 -5.389993 -2.339506 -1.032515 5.683801 -7.701773
0.190000 -5.938821 -2.620444 -1.184679 6.323328 -8.457026
0.200000 -6.504279 -2.918379 -1.351870 6.996895 -9.230925
0.210000 -7.084795 -3.233246 -1.534819 7.704542 -10.021271
0.220000 -7.678813 -3.564902 -1.734168 8.446207 -10.825950
0.230000 -8.284810 -3.913120 -1.950442 9.221679 -11.642927
0.240000 -8.901296 -4.277583 -2.184019 10.030540 -12.470234
0.250000 -9.526832 -4.657887 -2.435103 10.872112 -13.305954
0.260000 -10.160026 -5.053535 -2.703692 11.745406 -14.148205
0.270000 -10.799553 -5.463947 -2.989551 12.649066 -14.995121
0.280000 -11.444149 -5.888459 -3.292186 13.581319 -15.844823
0.290000 -12.092620 -6.326331 -3.610816 14.539924 -16.695397
0.300000 -12.743848 -6.776756 -3.944353 15.522121 -17.544860
0.310000 -13.396792 -7.238869 -4.291376 16.524583 -18.391131
0.320000 -14.050487 -7.711758 -4.650114 17.543369 -19.231984
0.330000 -14.704047 -8.194478 -5.018433 18.573875 -20.065011
0.340000 -15.356663 -8.686068 -5.393827 19.610801 -20.887568
0.350000 -16.007598 -9.185569 -5.773425 20.648129 -21.696733
0.360000 -16.656184 -9.692046 -6.153998 21.679114 -22.489255
0.370000 -17.301816 -10.204613 -6.531991 22.696303 -23.261516
0.380000 -17.943939 -10.722454 -6.903558 23.691575 -24.009502
0.390000 -18.582043 -11.244851 -7.264623 24.656217 -24.728786
0.400000 -19.215648 -11.771206 -7.610938 25.581024 -25.414527
