# A0	H_PF	H_EL	H_PH	H_INT	H_DSE
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.010000 -0.011038 -0.002383 0.000042 0.004677 -0.013375
0.020000 -0.044127 -0.009545 0.000158 0.018703 -0.053443
0.030000 -0.099186 -0.021534 0.000321 0.042066 -0.120039
0.040000 -0.176083 -0.038424 0.000485 0.074746 -0.212890
0.050000 -0.274633 -0.060317 0.000585 0.116716 -0.331617
0.060000 -0.394604 -0.087345 0.000539 0.167950 -0.475748
0.070000 -0.535713 -0.119661 0.000245 0.228418 -0.644716
0.080000 -0.697634 -0.157442 -0.000414 0.298096 -0.837874
0.090000 -0.879996 -0.200886 -0.001576 0.376964 -1.054498
0.100000 -1.082387 -0.250207 -0.003392 0.465013 -1.293801
0.110000 -1.304358 -0.305634 -0.006033 0.562245 -1.554936
0.120000 -1.545425 -0.367407 -0.009685 0.668677 -1.837011
0.130000 -1.805072 -0.435778 -0.014549 0.784346 -2.139091
0.140000 -2.082752 -0.511004 -0.020841 0.909304 -2.460210
0.150000 -2.377893 -0.593348 -0.028791 1.043624 -2.799378
0.160000 -2.689900 -0.683071 -0.038643 1.187399 -3.155585
0.170000 -3.018155 -0.780440 -0.050650 1.340744 -3.527809
0.180000 -3.362024 -0.885714 -0.065079 1.503791 -3.915022
0.190000 -3.720853 -0.999149 -0.082200 1.676692 -4.316196
0.200000 -4.093979 -1.120993 -0.102297 1.859616 -4.730305
0.210000 -4.480725 -1.251485 -0.125653 2.052743 -5.156331
0.220000 -4.880408 -1.390851 -0.152556 2.256266 -5.593267
0.230000 -5.292337 -1.539302 -0.183293 2.470382 -6.040124
0.240000 -5.715817 -1.697032 -0.218146 2.695288 -6.495928
0.250000 -6.150152 -1.864214 -0.257390 2.931178 -6.959726
0.260000 -6.594647 -2.041001 -0.301288 3.178230 -7.430589
0.270000 -7.048611 -2.227517 -0.350086 3.436604 -7.907611
0.280000 -7.511354 -2.423865 -0.404008 3.706429 -8.389910
0.290000 -7.982199 -2.630114 -0.463251 3.987794 -8.876628
0.300000 -8.460475 -2.846305 -0.527978 4.280740 -9.366931
0.310000 -8.945523 -3.072447 -0.598314 4.585243 -9.860005
0.320000 -9.436699 -3.308516 -0.674336 4.901210 -10.355056
0.330000 -9.933373 -3.554454 -0.756070 5.228457 -10.851306
0.340000 -10.434931 -3.810171 -0.843480 5.566703 -11.347984
0.350000 -10.940782 -4.075541 -0.936466 5.915554 -11.844329
0.360000 -11.450350 -4.350408 -1.034852 6.274486 -12.339574
0.370000 -11.963082 -4.634586 -1.138386 6.642836 -12.832946
0.380000 -12.478450 -4.927857 -1.246728 7.019787 -13.323651
0.390000 -12.995944 -5.229981 -1.359448 7.404356 -13.810871
0.400000 -13.515081 -5.540694 -1.476023 7.795384 -14.293748
