# A0	H_PF	H_EL	H_PH	H_INT	H_DSE
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.010000 -0.006883 -0.000982 0.000065 0.001833 -0.007799
0.020000 -0.027523 -0.003935 0.000257 0.007329 -0.031174
0.030000 -0.061888 -0.008879 0.000571 0.016479 -0.070060
0.040000 -0.109930 -0.015848 0.001000 0.029266 -0.124348
0.050000 -0.171577 -0.024888 0.001531 0.045668 -0.193889
0.060000 -0.246741 -0.036057 0.002149 0.065657 -0.278489
0.070000 -0.335311 -0.049429 0.002835 0.089200 -0.377918
0.080000 -0.437162 -0.065085 0.003569 0.116259 -0.491905
0.090000 -0.552148 -0.083120 0.004326 0.146791 -0.620144
0.100000 -0.680105 -0.103636 0.005078 0.180748 -0.762295
0.110000 -0.820853 -0.126749 0.005797 0.218082 -0.917982
0.120000 -0.974197 -0.152580 0.006449 0.258738 -1.086804
0.130000 -1.139925 -0.181258 0.006999 0.302664 -1.268329
0.140000 -1.317811 -0.212920 0.007410 0.349801 -1.462102
0.150000 -1.507615 -0.247708 0.007643 0.400095 -1.667646
0.160000 -1.709084 -0.285767 0.007658 0.453487 -1.884462
0.170000 -1.921954 -0.327250 0.007411 0.509922 -2.112037
0.180000 -2.145950 -0.372308 0.006858 0.569344 -2.349844
0.190000 -2.380785 -0.421096 0.005954 0.631699 -2.597341
0.200000 -2.626164 -0.473771 0.004653 0.696936 -2.853982
0.210000 -2.881785 -0.530487 0.002910 0.765003 -3.119211
0.220000 -3.147337 -0.591398 0.000675 0.835855 -3.392469
0.230000 -3.422504 -0.656658 -0.002096 0.909445 -3.673195
0.240000 -3.706963 -0.726415 -0.005451 0.985731 -3.960829
0.250000 -4.000388 -0.800816 -0.009434 1.064672 -4.254810
0.260000 -4.302449 -0.880003 -0.014091 1.146229 -4.554584
0.270000 -4.612811 -0.964113 -0.019463 1.230365 -4.859600
0.280000 -4.931139 -1.053277 -0.025592 1.317042 -5.169312
0.290000 -5.257097 -1.147623 -0.032514 1.406223 -5.483184
0.300000 -5.590347 -1.247269 -0.040263 1.497870 -5.800685
0.310000 -5.930551 -1.352329 -0.048870 1.591942 -6.121294
0.320000 -6.277373 -1.462908 -0.058360 1.688393 -6.444498
0.330000 -6.630477 -1.579106 -0.068752 1.787174 -6.769792
0.340000 -6.989530 -1.701015 -0.080061 1.888228 -7.096681
0.350000 -7.354199 -1.828718 -0.092294 1.991489 -7.424676
0.360000 -7.724156 -1.962292 -0.105447 2.096882 -7.753298
0.370000 -8.099075 -2.101807 -0.119512 2.204317 -8.082072
0.380000 -8.478634 -2.247324 -0.134469 2.313690 -8.410531
0.390000 -8.862515 -2.398899 -0.150286 2.424880 -8.738210
0.400000 -9.250404 -2.556580 -0.166922 2.537746 -9.064648
