# A0	H_PF	H_EL	H_PH	H_INT	H_DSE
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.010000 -0.011514 -0.002595 -0.000014 0.005213 -0.014117
0.020000 -0.046025 -0.010395 -0.000067 0.020846 -0.056409
0.030000 -0.103448 -0.023448 -0.000189 0.046883 -0.126694
0.040000 -0.183638 -0.041834 -0.000432 0.083301 -0.224673
0.050000 -0.286394 -0.065661 -0.000868 0.130069 -0.349934
0.060000 -0.411464 -0.095067 -0.001587 0.187150 -0.501960
0.070000 -0.558541 -0.130214 -0.002703 0.254511 -0.680135
0.080000 -0.727269 -0.171289 -0.004346 0.332117 -0.883751
0.090000 -0.917245 -0.218498 -0.006668 0.419944 -1.112024
0.100000 -1.128024 -0.272067 -0.009839 0.517976 -1.364094
0.110000 -1.359119 -0.332234 -0.014049 0.626210 -1.639046
0.120000 -1.610004 -0.399253 -0.019503 0.744662 -1.935910
0.130000 -1.880120 -0.473385 -0.026426 0.873365 -2.253674
0.140000 -2.168877 -0.554897 -0.035057 1.012372 -2.591294
0.150000 -2.475655 -0.644062 -0.045652 1.161759 -2.947700
0.160000 -2.799810 -0.741152 -0.058480 1.321625 -3.321803
0.170000 -3.140677 -0.846439 -0.073822 1.492088 -3.712504
0.180000 -3.497569 -0.960190 -0.091973 1.673291 -4.118698
0.190000 -3.869785 -1.082666 -0.113233 1.865395 -4.539281
0.200000 -4.256609 -1.214120 -0.137911 2.068578 -4.973156
0.210000 -4.657315 -1.354790 -0.166322 2.283032 -5.419235
0.220000 -5.071167 -1.504902 -0.198779 2.508958 -5.876445
0.230000 -5.497425 -1.664662 -0.235594 2.746562 -6.343731
0.240000 -5.935345 -1.834259 -0.277073 2.996049 -6.820062
0.250000 -6.384183 -2.013856 -0.323511 3.257612 -7.304428
0.260000 -6.843198 -2.203590 -0.375188 3.531427 -7.795846
0.270000 -7.311651 -2.403573 -0.432360 3.817642 -8.293360
0.280000 -7.788813 -2.613883 -0.495258 4.116367 -8.796039
0.290000 -8.273963 -2.834567 -0.564079 4.427662 -9.302980
0.300000 -8.766393 -3.065638 -0.638976 4.751526 -9.813304
0.310000 -9.265407 -3.307074 -0.720058 5.087880 -10.326154
0.320000 -9.770326 -3.558817 -0.807376 5.436558 -10.840692
0.330000 -10.280492 -3.820770 -0.900919 5.797289 -11.356091
0.340000 -10.795262 -4.092804 -1.000603 6.169680 -11.871535
0.350000 -11.314018 -4.374750 -1.106268 6.553207 -12.386207
0.360000 -11.836164 -4.666409 -1.217667 6.947194 -12.899282
0.370000 -12.361130 -4.967548 -1.334460 7.350799 -13.409921
0.380000 -12.888367 -5.277906 -1.456209 7.763003 -13.917254
0.390000 -13.417355 -5.597197 -1.582374 8.182592 -14.420377
0.400000 -13.947599 -5.925114 -1.712307 8.608154 -14.918332
