# A0	H_PF	H_EL	H_PH	H_INT	H_DSE
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.010000 -0.018465 -0.007222 -0.003563 0.021559 -0.029239
0.020000 -0.073789 -0.028907 -0.014277 0.086176 -0.116781
0.030000 -0.165757 -0.065108 -0.032211 0.193676 -0.262114
0.040000 -0.294015 -0.115918 -0.057483 0.343772 -0.464387
0.050000 -0.458071 -0.181457 -0.090257 0.536071 -0.722428
0.060000 -0.657299 -0.261878 -0.130743 0.770085 -1.034763
0.070000 -0.890946 -0.357359 -0.179198 1.045244 -1.399632
0.080000 -1.158137 -0.468099 -0.235924 1.360907 -1.815021
0.090000 -1.457882 -0.594312 -0.301267 1.716383 -2.278685
0.100000 -1.789085 -0.736223 -0.375619 2.110939 -2.788182
0.110000 -2.150554 -0.894060 -0.459411 2.543822 -3.340905
0.120000 -2.541006 -1.068048 -0.553112 3.014268 -3.934114
0.130000 -2.959082 -1.258400 -0.657225 3.521514 -4.564970
0.140000 -3.403354 -1.465313 -0.772283 4.064809 -5.230568
0.150000 -3.872339 -1.688958 -0.898833 4.643415 -5.927963
0.160000 -4.364506 -1.929471 -1.037435 5.256601 -6.654200
0.170000 -4.878287 -2.186949 -1.188643 5.903640 -7.406335
0.180000 -5.412094 -2.461439 -1.352993 6.583792 -8.181455
0.190000 -5.964320 -2.752934 -1.530983 7.296284 -8.976686
0.200000 -6.533357 -3.061367 -1.723058 8.040279 -9.789211
0.210000 -7.117602 -3.386603 -1.929587 8.814849 -10.616260
0.220000 -7.715466 -3.728441 -2.150839 9.618934 -11.455119
0.230000 -8.325385 -4.086607 -2.386965 10.451302 -12.303116
0.240000 -8.945824 -4.460756 -2.637966 11.310506 -13.157608
0.250000 -9.575285 -4.850473 -2.903679 12.194833 -14.015966
0.260000 -10.212314 -5.255273 -3.183747 13.102263 -14.875558
0.270000 -10.855505 -5.674610 -3.477598 14.030418 -15.733715
0.280000 -11.503502 -6.107878 -3.784426 14.976516 -16.587713
0.290000 -12.155003 -6.554423 -4.103172 15.937331 -17.434740
0.300000 -12.808761 -7.013549 -4.432506 16.909158 -18.271864
0.310000 -13.463586 -7.484531 -4.770824 17.887777 -19.096008
0.320000 -14.118343 -7.966622 -5.116240 18.868436 -19.903916
0.330000 -14.771946 -8.459070 -5.466587 19.845843 -20.692132
0.340000 -15.423365 -8.961131 -5.819430 20.814170 -21.456973
0.350000 -16.071611 -9.472077 -6.172084 21.767070 -22.194520
0.360000 -16.715740 -9.991213 -6.521638 22.697717 -22.900606
0.370000 -17.354841 -10.517888 -6.864994 23.598854 -23.570813
0.380000 -17.988033 -11.051506 -7.198908 24.462868 -24.200486
0.390000 -18.614458 -11.591538 -7.520045 25.281874 -24.784749
0.400000 -19.233273 -12.137529 -7.825032 26.047826 -25.318538
