# A0	H_PF	H_EL	H_PH	H_INT	H_DSE
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.010000 -0.012873 -0.003252 -0.000227 0.006953 -0.016346
0.020000 -0.051455 -0.013026 -0.000923 0.027801 -0.065307
0.030000 -0.115638 -0.029378 -0.002128 0.062521 -0.146653
0.040000 -0.205240 -0.052397 -0.003909 0.111072 -0.260007
0.050000 -0.320013 -0.082208 -0.006361 0.173403 -0.404847
0.060000 -0.459640 -0.118968 -0.009607 0.249455 -0.580519
0.070000 -0.623737 -0.162860 -0.013795 0.339167 -0.786249
0.080000 -0.811863 -0.214095 -0.019098 0.442479 -1.021149
0.090000 -1.023516 -0.272907 -0.025717 0.559341 -1.284234
0.100000 -1.258142 -0.339547 -0.033878 0.689716 -1.574433
0.110000 -1.515137 -0.414283 -0.043830 0.833583 -1.890606
0.120000 -1.793851 -0.497394 -0.055848 0.990941 -2.231550
0.130000 -2.093593 -0.589168 -0.070227 1.161818 -2.596015
0.140000 -2.413635 -0.689897 -0.087285 1.346265 -2.982718
0.150000 -2.753216 -0.799874 -0.107356 1.544360 -3.390345
0.160000 -3.111544 -0.919392 -0.130796 1.756214 -3.817570
0.170000 -3.487806 -1.048736 -0.157973 1.981961 -4.263058
0.180000 -3.881163 -1.188185 -0.189269 2.221763 -4.725472
0.190000 -4.290761 -1.338004 -0.225075 2.475805 -5.203487
0.200000 -4.715731 -1.498444 -0.265788 2.744290 -5.695789
0.210000 -5.155195 -1.669735 -0.311808 3.027435 -6.201087
0.220000 -5.608268 -1.852087 -0.363529 3.325460 -6.718112
0.230000 -6.074059 -2.045679 -0.421336 3.638583 -7.245628
0.240000 -6.551683 -2.250663 -0.485601 3.967009 -7.782428
0.250000 -7.040253 -2.467156 -0.556669 4.310913 -8.327341
0.260000 -7.538893 -2.695240 -0.634855 4.670432 -8.879231
0.270000 -8.046738 -2.934956 -0.720434 5.045647 -9.436995
0.280000 -8.562934 -3.186303 -0.813632 5.436567 -9.999565
0.290000 -9.086646 -3.449238 -0.914617 5.843111 -10.565902
0.300000 -9.617058 -3.723671 -1.023486 6.265090 -11.134991
0.310000 -10.153378 -4.009469 -1.140259 6.702189 -11.705839
0.320000 -10.694838 -4.306454 -1.264864 7.153945 -12.277465
0.330000 -11.240698 -4.614402 -1.397131 7.619724 -12.848889
0.340000 -11.790246 -4.933048 -1.536778 8.098708 -13.419128
0.350000 -12.342803 -5.262086 -1.683405 8.589864 -13.987175
0.360000 -12.897720 -5.601176 -1.836483 9.091933 -14.551994
0.370000 -13.454384 -5.949944 -1.995349 9.603409 -15.112500
0.380000 -14.012213 -6.307991 -2.159200 10.122522 -15.667544
0.390000 -14.570658 -6.674900 -2.327089 10.647230 -16.215897
0.400000 -15.129203 -7.050243 -2.497928 11.175206 -16.756237
