# A0	H_PF	H_EL	H_PH	H_INT	H_DSE
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.010000 -0.008479 -0.001397 0.000214 0.002365 -0.009660
0.020000 -0.033901 -0.005600 0.000850 0.009458 -0.038609
0.030000 -0.076218 -0.012638 0.001894 0.021276 -0.086750
0.040000 -0.135351 -0.022565 0.003322 0.037816 -0.153925
0.050000 -0.211193 -0.035451 0.005101 0.059072 -0.239916
0.060000 -0.303604 -0.051385 0.007187 0.085041 -0.344447
0.070000 -0.412417 -0.070476 0.009528 0.115719 -0.467188
0.080000 -0.537436 -0.092847 0.012061 0.151105 -0.607756
0.090000 -0.678441 -0.118636 0.014718 0.191205 -0.765727
0.100000 -0.835183 -0.147996 0.017416 0.236026 -0.940629
0.110000 -1.007393 -0.181091 0.020069 0.285586 -1.131958
0.120000 -1.194778 -0.218094 0.022580 0.339909 -1.339174
0.130000 -1.397025 -0.259188 0.024842 0.399028 -1.561708
0.140000 -1.613801 -0.304563 0.026745 0.462987 -1.798970
0.150000 -1.844756 -0.354414 0.028166 0.531839 -2.050348
0.160000 -2.089524 -0.408942 0.028979 0.605650 -2.315211
0.170000 -2.347723 -0.468348 0.029048 0.684495 -2.592918
0.180000 -2.618960 -0.532838 0.028234 0.768462 -2.882818
0.190000 -2.902828 -0.602616 0.026390 0.857650 -3.184251
0.200000 -3.198909 -0.677887 0.023364 0.952167 -3.496553
0.210000 -3.506778 -0.758850 0.019000 1.052133 -3.819060
0.220000 -3.826000 -0.845706 0.013138 1.157675 -4.151107
0.230000 -4.156133 -0.938647 0.005616 1.268928 -4.492031
0.240000 -4.496731 -1.037861 -0.003730 1.386033 -4.841173
0.250000 -4.847342 -1.143529 -0.015066 1.509136 -5.197883
0.260000 -5.207509 -1.255822 -0.028554 1.638383 -5.561517
0.270000 -5.576777 -1.374902 -0.044357 1.773921 -5.931438
0.280000 -5.954687 -1.500921 -0.062633 1.915891 -6.307024
0.290000 -6.340778 -1.634017 -0.083532 2.064431 -6.687660
0.300000 -6.734595 -1.774314 -0.107198 2.219663 -7.072747
0.310000 -7.135682 -1.921921 -0.133765 2.381700 -7.461696
0.320000 -7.543587 -2.076933 -0.163351 2.550630 -7.853932
0.330000 -7.957861 -2.239426 -0.196062 2.726520 -8.248893
0.340000 -8.378062 -2.409458 -0.231982 2.909407 -8.646029
0.350000 -8.803755 -2.587070 -0.271175 3.099293 -9.044803
0.360000 -9.234510 -2.772279 -0.313680 3.296135 -9.444685
0.370000 -9.669908 -2.965089 -0.359508 3.499846 -9.845157
0.380000 -10.109535 -3.165478 -0.408636 3.710282 -10.245704
0.390000 -10.552992 -3.373407 -0.461008 3.927240 -10.645818
0.400000 -10.999889 -3.588817 -0.516530 4.150446 -11.044988
